ClassID	Division	PosX	PosY	PosZ
1	0	-457	-6728	0
2	0	970	-6704	0
3	0	1850	-7084	0
4	0	1107	-8231	0
5	0	1986	-9140	2
6	0	1336	-9981	2
8	0	-1170	-7995	0
9	0	-1171	-9931	0
10	0	-2330	-8844	2
11	0	-1395	-6285	2
12	0	9	-5495	2
13	0	3088	2325	-200
14	0	3093	776	-200
15	0	1945	497	-200
16	0	1881	-960	-200
17	0	3039	-1789	-200
18	0	3076	-3588	-198
19	0	2219	-4043	-199
20	0	-1553	-1865	-174
21	0	36	-421	-98
22	0	-43	-2072	-200
23	0	2	-3839	0
24	0	-1348	-4000	-102
25	0	-2937	-3702	-200
26	0	-2484	-1999	-190
27	0	-2339	-244	-198
28	0	-1131	1280	-198
29	0	108	1396	-156
30	0	98	2845	-198
31	0	990	2871	-117
32	0	3115	3672	-200
33	0	2204	4038	-198
34	0	5	3946	0
35	0	-2365	4036	-200
37	0	-2981	2547	-200
