ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	115	105	78	12711	Monster_Jumpingfish2	500	5000	None
2	TRUE	0	115	105	78	12721	Monster_spidercrab2	500	5000	None
3	TRUE	0	116	53	39	12731	Monster_Blackfish	500	5000	None
4	TRUE	0	116	158	118	12741	Monster_Ghouloftreasure3	500	5000	None
5	TRUE	0	117	53	39	12751	Monster_Treasuremimic3	500	5000	None
6	TRUE	0	118	53	39	12761	Monster_Greenfish	500	5000	None
7	FALSE	0	116	1	0	12732	Monster_Blackfish_Elite	1000	1800000	MON_FIELD_SBOSS
8	FALSE	0	116	1	0	12742	Monster_Ghouloftreasure3_Elite	50	20000	None
9	FALSE	0	117	2	1	12752	Monster_Treasuremimic3_Elite	500	600000	None
100	TRUE	10	130	1	0	32027	Monster_Raid_Uraeus_Battle	1	1	MON_RAID_URAEUS
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
