ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	31	17	12	12391	Monster_forgottengargoyle 	500	5000	None
2	TRUE	0	32	17	12	12401	Monster_forgottengargoylen 	500	5000	None
3	TRUE	0	33	17	12	12411	Monster_forgottennevare 	500	5000	None
4	TRUE	0	34	17	12	12421	Monster_forgottenvisage 	500	5000	None
5	TRUE	1	35	17	12	12391	Monster_forgottengargoyle 	500	5000	None
6	TRUE	1	36	17	12	12401	Monster_forgottengargoylen 	500	5000	None
7	TRUE	1	37	17	12	12411	Monster_forgottennevare 	500	5000	None
8	TRUE	1	38	17	12	12421	Monster_forgottenvisage 	500	5000	None
9	TRUE	2	39	17	12	12391	Monster_forgottengargoyle 	500	5000	None
10	TRUE	2	40	17	12	12401	Monster_forgottengargoylen 	500	5000	None
11	TRUE	2	41	17	12	12411	Monster_forgottennevare 	500	5000	None
12	TRUE	2	42	17	12	12421	Monster_forgottenvisage 	500	5000	None
13	TRUE	3	42	14	10	12391	Monster_forgottengargoyle 	500	5000	None
14	TRUE	3	42	14	10	12401	Monster_forgottengargoylen 	500	5000	None
15	TRUE	3	43	14	10	12411	Monster_forgottennevare 	500	5000	None
16	TRUE	3	43	14	10	12421	Monster_forgottenvisage 	500	5000	None
17	FALSE	4	120	1	0	81021	Mission_TreasureBox1	50	1800000	None
18	FALSE	4	35	1	0	70180	Mission_CatherineEvent	50	1000	MON_CREATE_CASHBOSS
19	FALSE	4	35	2	0	81031	Mission_TreasurePhobitan2	50	1200000	None
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
