ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	130	18	10	40001	Monster_elboom_raid	500	25000	MON_MISSION_03
2	TRUE	0	130	12	5	40001	Monster_elboom_raid	500	50000	MON_RAID_CALLMON
3	TRUE	1	130	8	4	40001	Monster_elboom_raid	500	50000	MON_RAID_CALLMON
4	TRUE	1	130	2	0	40001	Monster_elboom_raid	500	50000	MON_RAID_CALLMON
5	TRUE	0	130	18	10	40011	Monster_Eldoom_raid	500	25000	MON_MISSION_03
6	TRUE	0	130	12	5	40011	Monster_Eldoom_raid	500	50000	MON_RAID_CALLMON
7	TRUE	1	130	8	4	40011	Monster_Eldoom_raid	500	50000	MON_RAID_CALLMON
8	TRUE	1	130	2	0	40011	Monster_Eldoom_raid	500	50000	MON_RAID_CALLMON
9	FALSE	2	130	3	0	90121	Monster_elgoomboss_raid	50	900000	MON_MISSION_03
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
