ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	Name	PosX	PosY	PosZ	Script	ShopName
1	TREASURE_FESO_REB	npc_treasureshop	41	FALSE	minimap_enchant.bmp	<$>64422</>	<$>64422</>	-6033	-8106	-445	TREASURE_FESO	None
2	reb_taxman	REB_SERM	214	FALSE	minimap_npc.bmp	None	<$>136793</>	7258	1037	417	NPC_TAXMAN	<$>136793</>
3	C1_REB_LINDEN	REB_NEO	213	FALSE	minimap_npc.bmp	<$>47096</>	<$>47096</>	7682	435	417	C1_REB_LINDEN	None
4	NPC_MARKETMONEY_NEW	REB_SERM	213	FALSE	minimap_npc.bmp	<$>64870</>	<$>95282</>	7958	8	417	NPC_MARKETMONEY_NEW	None
6	SHOP_BULLET	npc_forge_nofireX	341	FALSE	None	None	<$>51707</>	-6250	2276	37	BULLET_SHOP	None
10	waypoint_reb	WAYPOINT_ONROAD	35	FALSE	minimap_waypoint.bmp	<$>51907</>	<$>51907</>	4706	-74	256	WAYPOINT_AUCH_BASIC	None
11	EVENT_SILVER_WELL	npc_removebox	351	FALSE	None	None	<$>51697</>	-7955	-5343	-461	EVENT_SILVER_WELL	None
12	NPC_MANUFACTURE_MINERAL	paoloviaje1	162	FALSE	minimap_blacksmith.bmp	None	<$>95283</>	-5067	2273	44	NPC_MANUFACTURE_MINERAL	<$>51763</>
15	NPC_REB_BERA	REB_BANK	355	FALSE	minimap_npc.bmp	<$>64871</>	<$>64871</>	-7223	-7260	-486	NPC_REB_BERA	None
16	NPC_REB_DOCTOR	REB_MANa	0	FALSE	None	None	<$>64872</>	-3737	-10768	-234	NPC_REB_DOCTOR	None
17	NPC_REB_MENENDEZ	REB_SOLM	121	FALSE	None	None	<$>64873</>	7588	-2223	417	NPC_REB_MENENDEZ	None
18	see_waypoint_01	COM_BOYa2	306	FALSE	None	None	<$>64874</>	5982	2003	260	NPC_ALL_SYSTEM_LITTLE_BOY	None
19	see_waypoint_02	COM_GIRLa1	110	FALSE	None	None	<$>64875</>	2002	6494	-247	NPC_ALL_SYSTEM_LITTLE_GIRL	None
20	see_art	REB_GIRLa2	311	FALSE	None	None	<$>64876</>	-4278	-13773	-247	NPC_ALL_SYSTEM_LITTLE_GIRL	None
21	see_panfilo	REB_BANK	280	FALSE	None	None	<$>64877</>	-4966	-12338	-226	NPC_REB_PANFILO	None
22	see_box_boy	COM_BOYa2	325	FALSE	None	None	<$>64878</>	-7233	8687	-202	NPC_ALL_SYSTEM_LITTLE_BOY	None
23	see_fountain_wom	REB_BANK	237	FALSE	None	None	<$>64879</>	-530	11668	-504	NPC_REB_BOURGEOIS	None
24	see_fountain_man	REB_MANa	331	FALSE	None	None	<$>64880</>	-3199	10918	-517	TR_BOOK_15	None
25	wait_andre_man	REB_MANa	247	FALSE	None	None	<$>64881</>	-7809	-6074	-464	NPC_REB_SEEANDREA	None
26	wait_andre_wom	REB_BANK	225	FALSE	None	None	<$>64882</>	-7958	-6264	-462	NPC_REB_SEEANDREB	None
27	wait_andre_girl	COM_GIRLa2	261	FALSE	None	None	<$>64883</>	-7877	-6160	-463	NPC_REB_SEEANDREC	None
