ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	96	610	305	40181	Monster_TwinHeaded_lght	500	30000	None
2	TRUE	0	100	122	61	40151	Monster_einwetter_sp	500	30000	None
3	TRUE	0	100	122	61	40161	Monster_einwetter_rg	500	30000	None
4	TRUE	0	98	122	61	40191	Monster_WeirdKnight_lght	500	80000	None
5	TRUE	0	96	610	305	40201	Monster_Masquerader_lght	500	30000	None
6	TRUE	2	102	1	0	40132	MONSTER_EINWIND1_ELITE	1000	190000	MONSTER_EINWIND1_ELITE
7	TRUE	3	102	1	0	40132	MONSTER_EINWIND1_ELITE3	1000	190000	MONSTER_EINWIND1_ELITE3
8	TRUE	4	102	1	0	40132	MONSTER_EINWIND1_ELITE4	1000	190000	MONSTER_EINWIND1_ELITE4
9	TRUE	5	102	1	0	40132	MONSTER_EINWIND1_ELITE5	1000	190000	MONSTER_EINWIND1_ELITE5
10	TRUE	6	102	1	0	40132	MONSTER_EINWIND1_ELITE6	1000	190000	MONSTER_EINWIND1_ELITE6
11	TRUE	7	102	1	0	40132	MONSTER_EINWIND1_ELITE7	1000	190000	MONSTER_EINWIND1_ELITE7
12	TRUE	9	102	1	0	40132	MONSTER_EINWIND1_ELITE9	1000	190000	MONSTER_EINWIND1_ELITE9
13	TRUE	10	102	1	0	40132	MONSTER_EINWIND1_ELITE10	1000	190000	MONSTER_EINWIND1_ELITE10
14	TRUE	11	102	1	0	40132	MONSTER_EINWIND1_ELITE11	1000	190000	MONSTER_EINWIND1_ELITE11
15	TRUE	12	102	1	0	40132	MONSTER_EINWIND1_ELITE12	1000	190000	MONSTER_EINWIND1_ELITE12
16	TRUE	13	102	1	0	40132	MONSTER_EINWIND1_ELITE13	1000	190000	MONSTER_EINWIND1_ELITE13
17	TRUE	14	102	1	0	40132	MONSTER_EINWIND1_ELITE14	1000	190000	MONSTER_EINWIND1_ELITE14
18	TRUE	15	102	1	0	40132	MONSTER_EINWIND1_ELITE15	1000	190000	MONSTER_EINWIND1_ELITE15
19	TRUE	16	102	1	0	40132	MONSTER_EINWIND1_ELITE16	1000	190000	MONSTER_EINWIND1_ELITE16
20	TRUE	17	102	1	0	40132	MONSTER_EINWIND1_ELITE17	1000	190000	MONSTER_EINWIND1_ELITE17
21	TRUE	18	102	1	0	40132	MONSTER_EINWIND1_ELITE18	1000	190000	MONSTER_EINWIND1_ELITE18
