ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	1	140	10	5	19328	Monster_Ile_Elcinos_Hard	500	14000	MON_ILE_DUNCAS01_HARD
2	TRUE	2	140	40	10	19329	Monster_Ile_Gehcos_Hard	500	14000	MON_ILE_DUNCAS01_HARD
3	TRUE	1	140	10	5	19328	Monster_Ile_Elcinos_Hard	500	14000	MON_ILE_DUNCAS01_HARD
4	TRUE	2	140	40	10	19329	Monster_Ile_Gehcos_Hard	500	14000	MON_ILE_DUNCAS01_HARD
5	TRUE	3	140	10	5	19342	Monster_illierSoldierb1_Hard	500	14000	MON_ILE_DUNCAS01_HARD
6	TRUE	3	140	10	5	19343	Monster_illierSoldierb2_Hard	500	14000	MON_ILE_DUNCAS01_HARD
7	TRUE	3	140	10	5	19344	Monster_IllierSoldierb_Melee_Hard	500	14000	MON_ILE_DUNCAS01_HARD
8	TRUE	3	140	10	5	19345	Monster_IllierSoldierb_Shoot_Hard	500	14000	MON_ILE_DUNCAS01_HARD
9	TRUE	3	140	10	5	19346	Monster_illierSoldierb3_Hard	500	14000	MON_ILE_DUNCAS01_HARD
10	TRUE	3	140	10	5	19347	Monster_illierSoldierb4_Hard	500	14000	MON_ILE_DUNCAS01_HARD
11	TRUE	3	140	10	5	19348	Monster_illierSoldierb5_Hard	500	14000	MON_ILE_DUNCAS01_HARD
12	TRUE	3	140	10	5	19342	Monster_illierSoldierb1_Hard	500	14000	MON_ILE_DUNCAS01_HARD
13	TRUE	3	140	10	5	19343	Monster_illierSoldierb2_Hard	500	14000	MON_ILE_DUNCAS01_HARD
14	TRUE	3	140	10	5	19344	Monster_IllierSoldierb_Melee_Hard	500	14000	MON_ILE_DUNCAS01_HARD
15	TRUE	3	140	10	5	19345	Monster_IllierSoldierb_Shoot_Hard	500	14000	MON_ILE_DUNCAS01_HARD
16	TRUE	3	140	10	5	19346	Monster_illierSoldierb3_Hard	500	14000	MON_ILE_DUNCAS01_HARD
17	TRUE	3	140	10	5	19347	Monster_illierSoldierb4_Hard	500	14000	MON_ILE_DUNCAS01_HARD
18	TRUE	3	140	10	5	19348	Monster_illierSoldierb5_Hard	500	14000	MON_ILE_DUNCAS01_HARD
