ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	104	260	247	12191	Monster_Bearworker	500	5000	None
2	TRUE	0	104	260	247	12201	Monster_Tcapywarrior	500	5000	None
3	TRUE	0	104	173	164	12211	Monster_Bladeantelopes	500	5000	None
4	TRUE	0	105	173	164	12221	Monster_Celegrimworm	500	5000	None
5	FALSE	0	105	1	0	12192	Monster_Bearworker_Elite	50	12000	None
6	FALSE	0	104	1	0	12202	Monster_Tcapywarrior_Elite	500	900000	None
7	FALSE	0	104	1	0	12212	Monster_Bladeantelopes_Elite	500	900000	None
8	FALSE	0	104	1	0	60120	Trigger_Largestone	500	10000	None
9	FALSE	9	101	1	0	70180	Mission_CatherineEvent	50	1000	MON_SUMMON_BOSS
10	FALSE	0	106	1	0	70190	Mission_CatherineEvent2	500	1000	MON_SUMMON_BOSS2
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
