ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	102	381	306	12231	<$>49196</>	500	20000	None
2	TRUE	0	103	270	210	12271	<$>49208</>	500	45000	None
3	TRUE	0	106	3	2	12272	<$>49209</>	500	30000	None
4	TRUE	0	104	150	108	12241	<$>49199</>	500	20000	None
5	TRUE	0	104	80	62	12261	<$>49204</>	500	45000	None
6	TRUE	0	105	80	40	12291	<$>49215</>	500	20000	None
7	TRUE	0	106	2	1	12302	<$>49219</>	500	30000	MON_PASSIVE_RAID
8	TRUE	1	106	1	0	20641	<$>49737</>	500	10800000	MON_PASSIVE_RAID
9	TRUE	2	106	1	0	20641	<$>49737</>	500	10800000	MON_PASSIVE_RAID
10	TRUE	3	106	1	0	20641	<$>49737</>	500	10800000	MON_PASSIVE_RAID
11	TRUE	4	106	1	0	20641	<$>49737</>	500	10800000	MON_PASSIVE_RAID
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
