ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	TR_QUEST_LUCIPER	TutorialTrigger_Black	318	FALSE	None	None	None	None	5424	1920	922	TR_QUEST_LUCIPER	None
2	QUEST_BOX	npc_btl_auch03_box	232	FALSE	None	None	None	None	8286	-3277	0	NPC_QUEST_LUCIPER_BOX	None
3	TR_QUEST_KEY	TutorialTrigger_Black_3m	98	FALSE	None	None	None	None	-1623	-3850	544	TR_QUEST_LUCIPER_KEY	None
4	LUCIFER_BASEMENT	EntranceArrow_01	15	FALSE	minimap_warpOut.bmp	<$>47864</>	OUTSIDE	<$>47864</>	6906	1607	1110	LUCIFER_BASEMENT	None
5	TR_BTL_VIRON02	EntranceArrow	255	FALSE	minimap_warpOut.bmp	<$>47862</>	OUTSIDE	<$>47862</>	5866	-17154	0	TR_BTL_VIRON02	None
6	LUCIFER_HUNTER	COM_JOHNNY	143	FALSE	minimap_npc.bmp	<$>64801</>	None	<$>64801</>	6728	-1273	1152	LUCIFER_HUNTER	None
7	C1_VIRON_GRANDIES	npc_grandies_std	194	FALSE	minimap_npc.bmp	<$>11246</>	None	<$>11246</>	7007	1175	1096	C1_VIRON_GRANDIES	None
8	NPC_TIMEPARADOX3	npc_viron_sol2	6	FALSE	minimap_npc.bmp	<$>136790</>	None	<$>136790</>	4735	-103	1080	NPC_TIMEPARADOX3	None
9	NPC_LUCHIFER_SOL1	npc_com_oldwomana1_set	8	FALSE	minimap_npc.bmp	<$>136791</>	None	<$>136791</>	4688	-331	1102	NPC_LUCHIFER_SOL2	None
11	NPC_LUCHIFER_SOL3	npc_viron_sol	350	FALSE	minimap_npc.bmp	<$>142237</>	None	<$>142237</>	4605	135	1058	NPC_LUCHIFER_SOL	None
12	LUCIFER2_GUIDE	npc_noble02	80	FALSE	minimap_npc.bmp	<$>142238</>	None	<$>142238</>	5460	-875	1127	NPC_LUCIFER2_GUIDE	None
13	TR_VIRON2_MAIN_Q82031_7	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	7099	-9316	-88	TR_VIRON2_MAIN_Q82031_7	None
14	NPC_LUCHIFER_SOL4	npc_viron_sol	350	FALSE	minimap_npc.bmp	<$>142239</>	None	<$>142239</>	4603	516	1050	NPC_LUCHIFER_SOL3	None
15	TR_VIRON2_MAIN_Q82064_2	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	-604	-2065	504	TR_VIRON2_MAIN_Q82064_2	None
16	TR_VIRON2_MAIN_Q82064_4	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	-256	-1854	504	TR_VIRON2_MAIN_Q82064_4	None
17	NPC_VIRON2_DAYQUEST01	npc_lynn	354	FALSE	minimap_npc.bmp	<$>137367</>	None	<$>137367</>	-1180	-2877	522	NPC_VIRON2_DAYQUEST01	None
18	NPC_LUCHIFER_SOL5	npc_viron_sol	350	FALSE	minimap_npc.bmp	<$>151510</>	None	<$>151510</>	4609	706	1064	NPC_LUCHIFER_SOL5	None
100	TR_ROSE_SCT_Q144501_3	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	-566	-2677	514	TR_ROSE_SCT_Q144501_3	None
