ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	60	24	15	11161	Monster_DoggyPanzer	500	5000	None
2	TRUE	0	60	24	15	11171	Monster_DoggyBomber	500	5000	None
3	TRUE	0	64	139	87	10281	Monster_JaquinComodo	500	5000	None
4	TRUE	0	65	14	9	10301	Monster_CockatriesChill	500	5000	None
5	TRUE	0	65	14	9	10311	Monster_CockatriesShock	500	5000	None
6	TRUE	0	65	14	9	10291	Monster_CockatriesFlame	500	5000	None
7	TRUE	0	64	55	34	10473	Monster_Wolf	500	5000	None
8	TRUE	0	64	42	26	11483	Monster_RionHalfmoonBear	500	5000	None
10	FALSE	0	64	2	1	10282	Monster_JaquinComodo_Elite	500	900000	None
11	FALSE	0	64	1	0	60120	Trigger_Largestone	50	20000	None
12	FALSE	0	70	1	0	20461	Monster_Cockatriesbig	500	1800000	MON_FIELD_SBOSS
20	FALSE	0	40	1	0	53071	Monster_Turrydog_farm	500	14400000	MON_AGGRESSIVE3
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
