ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	FALSE	0	110	30	0	22528	Monster_Demoniac _Redelemental_01	500	5000	MON_MISSION_MASUNG_SED_NOR
2	FALSE	0	110	30	0	22528	Monster_Demoniac _Redelemental_01	500	5000	MON_MISSION_MASUNG_SED_NOR
3	FALSE	0	110	30	0	22529	Monster_Demoniac _Acorchado_01	500	5000	MON_MISSION_MASUNG_SED_NOR
4	FALSE	0	110	30	0	22530	Monster_Demoniac _StoneMyconid_01	500	5000	MON_MISSION_MASUNG_SED_NOR
5	FALSE	0	110	30	0	22531	Monster_Demoniac _Bacchanalia_01	500	5000	MON_MISSION_MASUNG_SED_NOR
6	FALSE	0	110	30	0	22532	Monster_Demoniac _Vespanolla_Elite_01	500	5000	MON_MISSION_MASUNG_SED_NOR
7	FALSE	1	110	30	0	22528	Monster_Demoniac _Redelemental_01	500	5000	MON_MISSION_MASUNG_SED_NOR
8	FALSE	1	110	30	0	22528	Monster_Demoniac _Redelemental_01	500	5000	MON_MISSION_MASUNG_SED_NOR
9	FALSE	1	110	30	0	22529	Monster_Demoniac _Acorchado_01	500	5000	MON_MISSION_MASUNG_SED_NOR
10	FALSE	1	110	30	0	22530	Monster_Demoniac _StoneMyconid_01	500	5000	MON_MISSION_MASUNG_SED_NOR
11	FALSE	1	110	30	0	22531	Monster_Demoniac _Bacchanalia_01	500	5000	MON_MISSION_MASUNG_SED_NOR
12	FALSE	1	110	30	0	22532	Monster_Demoniac _Vespanolla_Elite_01	500	5000	MON_MISSION_MASUNG_SED_NOR
13	FALSE	2	110	30	0	22528	Monster_Demoniac _Redelemental_01	500	5000	MON_MISSION_MASUNG_SED_NOR
14	FALSE	2	110	30	0	22528	Monster_Demoniac _Redelemental_01	500	5000	MON_MISSION_MASUNG_SED_NOR
15	FALSE	2	110	30	0	22529	Monster_Demoniac _Acorchado_01	500	5000	MON_MISSION_MASUNG_SED_NOR
16	FALSE	2	110	30	0	22530	Monster_Demoniac _StoneMyconid_01	500	5000	MON_MISSION_MASUNG_SED_NOR
17	FALSE	2	110	30	0	22531	Monster_Demoniac _Bacchanalia_01	500	5000	MON_MISSION_MASUNG_SED_NOR
18	FALSE	2	110	30	0	22532	Monster_Demoniac _Vespanolla_Elite_01	500	5000	MON_MISSION_MASUNG_SED_NOR
