ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	arm_bota	arm_bota	0	FALSE	None	None	None	None	0	8146	-39	NPC_TUTO_ABYSS01	None
2	arm_casket	arm_casket	90	FALSE	None	None	None	None	-2535	1854	4	NPC_TUTO_ABYSS01	None
3	C1_ARM_BEGA	arm_cardinal1	360	FALSE	minimap_npc.bmp	<$>110887</>	None	<$>110887</>	-6245	5403	110	NPC_TUTO_ABYSS01	None
4	C1_ARM_LENON	arm_cardinal2	180	FALSE	minimap_npc.bmp	<$>110886</>	None	<$>110886</>	6316	5440	110	NPC_TUTO_ABYSS01	None
5	C1_ARM_SERIOUS	arm_serious	360	FALSE	minimap_npc.bmp	<$>112332</>	None	<$>112332</>	-1370	7280	5	NPC_TUTO_ABYSS01	None
6	C1_ARM_ANIES	arm_anies	270	FALSE	minimap_npc.bmp	<$>112333</>	None	<$>112333</>	10	7724	-5	NPC_TUTO_ABYSS01	None
7	arm_priest1	arm_cardinal3	180	FALSE	minimap_npc.bmp	None	None	<$>112334</>	1671	6193	5	NPC_TUTO_ABYSS01	None
8	arm_priest2	arm_cardinal3	0	FALSE	minimap_npc.bmp	None	None	<$>112335</>	-1791	4452	5	NPC_TUTO_ABYSS01	None
9	arm_priest3	arm_cardinal3	0	FALSE	minimap_npc.bmp	<$>112336</>	None	<$>112336</>	-2745	-4426	5	NPC_TUTO_ABYSS01	None
10	arm_priest4	arm_cardinal3	185	FALSE	minimap_npc.bmp	<$>112337</>	None	<$>112337</>	2797	-4421	5	NPC_TUTO_ABYSS01	None
11	arm_priest5	arm_cardinal3	185	FALSE	minimap_npc.bmp	<$>112338</>	None	<$>112338</>	2530	-656	5	NPC_TUTO_ABYSS01	None
12	SHOP_PAPA	arm_papa	270	FALSE	minimap_npc.bmp	<$>112342</>	None	<$>112342</>	12	9581	113	NPC_TUTO_ABYSS01	None
13	PRAY_EFFECT	Trigger_Black_None	0	FALSE	None	None	None	<$>112343</>	10	7724	-5	NPC_PRAY_BUFF_MANAGER_EFFECT	None
