ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	1	123	72	68	10913	Mission_Marcurse_Elite	500	5000	None
2	TRUE	1	123	72	68	10914	Mission_HoundEater_Elite	500	5000	None
3	TRUE	1	123	72	68	10915	Mission_ZebraEater_Elite	500	5000	None
4	TRUE	1	123	72	68	10916	Mission_Zealot_Elite	500	5000	None
5	TRUE	1	123	72	68	10917	Mission_Heretic_Elite	500	5000	None
6	TRUE	1	123	72	68	10918	Mission_Fanatic_Elite	500	5000	None
7	TRUE	2	123	72	68	10913	Mission_Marcurse_Elite	500	5000	None
8	TRUE	2	123	72	68	10914	Mission_HoundEater_Elite	500	5000	None
9	TRUE	2	123	72	68	10915	Mission_ZebraEater_Elite	500	5000	None
10	TRUE	2	123	72	68	10916	Mission_Zealot_Elite	500	5000	None
11	TRUE	2	123	72	68	10917	Mission_Heretic_Elite	500	5000	None
12	TRUE	2	123	72	68	10918	Mission_Fanatic_Elite	500	5000	None
