ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	Name	PosX	PosY	PosZ	Script	ShopName
1	TR_BTL_LOS01_LINDEN	TutorialTrigger_Gray_3m	262	FALSE	None	None	None	5279	-3223	2942	TR_BTL_LOS01_LINDEN	None
2	TR_BTL_LOS01_MONTORO	TutorialTrigger_Black_10m	321	FALSE	None	None	None	-24425	-603	2727	TR_BTL_LOS01_MONTORO	None
3	BTL_LOS01_WOODPILE	npc_bonfire2	81	FALSE	None	None	<$>64559</>	5798	-798	2836	BTL_LOS01_WOODPILE	None
4	BTL_LOS01_BOX	npc_btl_auch03_box	173	FALSE	None	None	<$>64560</>	8072	-2710	2834	BTL_LOS01_BOX	None
5	BTL_LOS01_BARREL	npc_btl_auch03_drum	178	FALSE	None	None	<$>50255</>	3145	-6179	2840	BTL_LOS01_BARREL	None
6	EDUARDO_ZEOLITE_IN	npc_ttr_tombstone01	216	FALSE	minimap_npc.bmp	<$>64561</>	<$>64561</>	-4361	20334	3303	EDUARDO_ZEOLITE_IN	None
7	BTL_LOS01_INFO	npc_well_golden_sign	216	FALSE	None	None	<$>64562</>	-14342	10262	3112	BTL_LOS01_INFO	None
8	TR_BTL_LOS01_VINCENT1	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-14292	11668	3156	TR_BTL_LOS01_VINCENT	None
9	TR_BTL_LOS01_VINCENT2	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-13406	11293	3265	TR_BTL_LOS01_VINCENT	None
10	TR_BTL_LOS01_VINCENT3	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-12992	10353	3339	TR_BTL_LOS01_VINCENT	None
11	TR_BTL_LOS01_VINCENT4	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-13364	9457	3338	TR_BTL_LOS01_VINCENT	None
12	TR_BTL_LOS01_VINCENT5	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-14305	9071	3286	TR_BTL_LOS01_VINCENT	None
13	TR_BTL_LOS01_VINCENT6	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-15178	9446	3218	TR_BTL_LOS01_VINCENT	None
14	TR_BTL_LOS01_VINCENT7	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-15575	10332	3149	TR_BTL_LOS01_VINCENT	None
15	TR_BTL_LOS01_VINCENT8	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-15225	11265	3120	TR_BTL_LOS01_VINCENT	None
16	NAVAS	navas	227	FALSE	minimap_npc.bmp	<$>51986</>	<$>51986</>	-9337	16146	5071	NAVAS	None
20	TR_MSG_BULON01	TutorialTrigger_Black_3m	0	FALSE	None	None	None	9102	-6608	2838	TR_MSG_BULON01	None
21	TR_MSG_BULON04	TutorialTrigger_Black_3m	0	FALSE	None	None	None	-10942	7973	3620	TR_MSG_BULON04	None
22	TR_MSG_BULON05	TutorialTrigger_Black_3m	0	FALSE	None	None	None	-22907	357	2708	TR_MSG_BULON05	None
