ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
2	TORCHE_BASEMENT	EntranceArrow_01	90	FALSE	minimap_mission.bmp	None	INSIDE	<$>64811</>	-12435	-8669	-8223	TORCHE_BASEMENT	None
3	waypoint_tor	WAYPOINT_ONROAD	6	FALSE	minimap_waypoint.bmp	<$>51907</>	None	<$>51907</>	4269	-29112	-8204	WAYPOINT_FLD_TOR	None
4	ferru_big01	npc_ferru_big	0	FALSE	minimap_mission.bmp	<$>64812</>	None	<$>64812</>	4523	-37722	-7999	PIONEER_NOTICE	None
8	tr_armmain06	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>112401</>	-14230	-8845	-8223	TR_MAINQUEST_ARM06	None
9	TR_VIRON2_MAIN_Q882042_4	TutorialTrigger_Black_3m	0	FALSE	None	<$>151508</>	None	<$>13438</>	5251	-27834	-8204	TR_VIRON2_MAIN_Q882042_4	None
10	NPC_ENTER_LAVID	EntranceArrow_Enter_Lavid	90	FALSE	None	None	None	<$>178192</>	1429	-26433	-8204	NPC_ENTER_LAVID	None
100	TR_ORDENQUEST_04	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>180136</>	5111	-33128	-8204	TR_ORDENQUEST_04	None
101	TR_ORDENQUEST_09	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>180137</>	5207	-29684	-8204	TR_ORDENQUEST_09	None
102	TR_ORDENQUEST_10	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>180138</>	5186	-28423	-8204	TR_ORDENQUEST_10	None
500	TR_MISSION_GIRL_fld_tor	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>81141</>	-10974	-9042	-8223	TR_MISSION_GIRL_fld_tor	None
