ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	115	22	22	16200	Monster_bristia_thief1	400	3000	MON_BSTNIGHT
2	TRUE	0	115	22	22	16201	Monster_bristia_thief2	400	3000	MON_BSTNIGHT
3	TRUE	0	115	22	22	16202	Monster_bristia_thief3	400	3000	MON_BSTNIGHT
4	TRUE	0	115	22	22	16203	Monster_bristia_thief4	400	3000	MON_BSTNIGHT
5	TRUE	0	115	22	22	16204	Monster_bristia_thief5	400	3000	MON_BSTNIGHT
6	TRUE	0	115	22	22	16205	Monster_bristia_thief6	400	3000	MON_BSTNIGHT
7	TRUE	1	116	36	36	16200	Monster_bristia_thief1	400	3000	MON_BSTNIGHT
8	TRUE	1	116	36	36	16201	Monster_bristia_thief2	400	3000	MON_BSTNIGHT
9	TRUE	1	116	36	36	16202	Monster_bristia_thief3	400	3000	MON_BSTNIGHT
10	TRUE	1	116	36	36	16203	Monster_bristia_thief4	400	3000	MON_BSTNIGHT
11	TRUE	1	116	36	36	16204	Monster_bristia_thief5	400	3000	MON_BSTNIGHT
12	TRUE	1	116	36	36	16205	Monster_bristia_thief6	400	3000	MON_BSTNIGHT
13	TRUE	2	117	30	30	16200	Monster_bristia_thief1	400	3000	MON_BSTNIGHT
14	TRUE	2	117	30	30	16201	Monster_bristia_thief2	400	3000	MON_BSTNIGHT
15	TRUE	2	117	30	30	16202	Monster_bristia_thief3	400	3000	MON_BSTNIGHT
16	TRUE	2	117	30	30	16203	Monster_bristia_thief4	400	3000	MON_BSTNIGHT
17	TRUE	2	117	30	30	16204	Monster_bristia_thief5	400	3000	MON_BSTNIGHT
18	TRUE	2	117	30	30	16205	Monster_bristia_thief6	400	3000	MON_BSTNIGHT
19	TRUE	3	118	15	15	16200	Monster_bristia_thief1	400	3000	MON_BSTNIGHT
20	TRUE	3	118	15	15	16201	Monster_bristia_thief2	400	3000	MON_BSTNIGHT
21	TRUE	3	118	15	15	16202	Monster_bristia_thief3	400	3000	MON_BSTNIGHT
22	TRUE	3	118	15	15	16203	Monster_bristia_thief4	400	3000	MON_BSTNIGHT
23	TRUE	3	118	15	15	16204	Monster_bristia_thief5	400	3000	MON_BSTNIGHT
24	TRUE	3	118	15	15	16205	Monster_bristia_thief6	400	3000	MON_BSTNIGHT
25	FALSE	4	1000	1	1	70190	Mission_CatherineEvent2	500	5000	MON_BSTNIGHT1
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
