ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	Name	PosX	PosY	PosZ	Script	ShopName
45	DOTTED_LINE45	DOTTED_LINE	298	FALSE	None	None	None	10118	-52060	-24966	TR_MISSION_TAYLOR	None
46	DOTTED_LINE46	DOTTED_LINE	296	FALSE	None	None	None	9855	-52191	-25009	TR_MISSION_TAYLOR	None
47	DOTTED_LINE47	DOTTED_LINE	298	FALSE	None	None	None	9596	-52333	-25054	TR_MISSION_TAYLOR	None
48	DOTTED_LINE48	DOTTED_LINE	67	FALSE	None	None	None	9772	-60125	-24939	TR_MISSION_TAYLOR	None
49	DOTTED_LINE49	DOTTED_LINE	71	FALSE	None	None	None	9203	-59929	-24939	TR_MISSION_TAYLOR	None
50	DOTTED_LINE50	DOTTED_LINE	68	FALSE	None	None	None	8911	-59817	-24940	TR_MISSION_TAYLOR	None
51	DOTTED_LINE51	DOTTED_LINE	71	FALSE	None	None	None	8638	-59722	-24940	TR_MISSION_TAYLOR	None
52	DOTTED_LINE52	DOTTED_LINE	71	FALSE	None	None	None	7800	-59492	-24938	TR_MISSION_TAYLOR	None
53	DOTTED_LINE53	DOTTED_LINE	74	FALSE	None	None	None	8078	-59564	-24939	TR_MISSION_TAYLOR	None
54	DOTTED_LINE54	DOTTED_LINE	73	FALSE	None	None	None	8363	-59638	-24940	TR_MISSION_TAYLOR	None
55	DOTTED_LINE55	DOTTED_LINE	71	FALSE	None	None	None	9489	-60025	-24939	TR_MISSION_TAYLOR	None
