ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	Name	PosX	PosY	PosZ	Script	ShopName
56	DOTTED_LINE56	DOTTED_LINE	298	FALSE	None	None	None	10118	-52060	-24966	TR_MISSION_TAYLOR	None
57	DOTTED_LINE57	DOTTED_LINE	296	FALSE	None	None	None	9855	-52191	-25009	TR_MISSION_TAYLOR	None
58	DOTTED_LINE58	DOTTED_LINE	298	FALSE	None	None	None	9596	-52333	-25054	TR_MISSION_TAYLOR	None
59	DOTTED_LINE59	DOTTED_LINE	67	FALSE	None	None	None	9772	-60125	-24939	TR_MISSION_TAYLOR	None
60	DOTTED_LINE60	DOTTED_LINE	71	FALSE	None	None	None	9203	-59929	-24939	TR_MISSION_TAYLOR	None
61	DOTTED_LINE61	DOTTED_LINE	68	FALSE	None	None	None	8911	-59817	-24940	TR_MISSION_TAYLOR	None
62	DOTTED_LINE62	DOTTED_LINE	71	FALSE	None	None	None	8638	-59722	-24940	TR_MISSION_TAYLOR	None
63	DOTTED_LINE63	DOTTED_LINE	71	FALSE	None	None	None	7800	-59492	-24938	TR_MISSION_TAYLOR	None
64	DOTTED_LINE64	DOTTED_LINE	74	FALSE	None	None	None	8078	-59564	-24939	TR_MISSION_TAYLOR	None
65	DOTTED_LINE65	DOTTED_LINE	73	FALSE	None	None	None	8363	-59638	-24940	TR_MISSION_TAYLOR	None
66	DOTTED_LINE66	DOTTED_LINE	71	FALSE	None	None	None	9489	-60025	-24939	TR_MISSION_TAYLOR	None
