ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	Name	PosX	PosY	PosZ	Script	ShopName
34	DOTTED_LINE34	DOTTED_LINE	298	FALSE	None	None	None	10118	-52060	-24966	TR_MISSION_TAYLOR	None
35	DOTTED_LINE35	DOTTED_LINE	296	FALSE	None	None	None	9855	-52191	-25009	TR_MISSION_TAYLOR	None
36	DOTTED_LINE36	DOTTED_LINE	298	FALSE	None	None	None	9596	-52333	-25054	TR_MISSION_TAYLOR	None
37	DOTTED_LINE37	DOTTED_LINE	67	FALSE	None	None	None	9772	-60125	-24939	TR_MISSION_TAYLOR	None
38	DOTTED_LINE38	DOTTED_LINE	71	FALSE	None	None	None	9203	-59929	-24939	TR_MISSION_TAYLOR	None
39	DOTTED_LINE39	DOTTED_LINE	68	FALSE	None	None	None	8911	-59817	-24940	TR_MISSION_TAYLOR	None
40	DOTTED_LINE40	DOTTED_LINE	71	FALSE	None	None	None	8638	-59722	-24940	TR_MISSION_TAYLOR	None
41	DOTTED_LINE41	DOTTED_LINE	71	FALSE	None	None	None	7800	-59492	-24938	TR_MISSION_TAYLOR	None
42	DOTTED_LINE42	DOTTED_LINE	74	FALSE	None	None	None	8078	-59564	-24939	TR_MISSION_TAYLOR	None
43	DOTTED_LINE43	DOTTED_LINE	73	FALSE	None	None	None	8363	-59638	-24940	TR_MISSION_TAYLOR	None
44	DOTTED_LINE44	DOTTED_LINE	71	FALSE	None	None	None	9489	-60025	-24939	TR_MISSION_TAYLOR	None
