ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	BAH_WHITCH_HALLWAY_01_1	npc_ttr_tombstone01	299	FALSE	None	None	None	<$>51827</>	-2368	8380	301	BAH_WHITCH_STONES_05	None
2	BAH_WHITCH_HALLWAY_01	npc_ttr_tombstone01	299	FALSE	None	None	None	<$>51827</>	2873	-11372	1278	BAH_WHITCH_STONES_06	None
3	BAH_WHITCHS_DOOR	EntranceArrow	179	FALSE	minimap_warpIn.bmp	None	INSIDE	<$>47731</>	1282	2468	1927	BAH_WHITCHS_DOOR	None
7	npc_ferru_big01	npc_ferru_big	3	FALSE	minimap_mission.bmp	<$>64502</>	None	<$>64502</>	-4445	-11549	853	PIONEER_NOTICE	None
11	npc_ferru_big02	npc_ferru_big	215	FALSE	minimap_mission.bmp	<$>64502</>	None	<$>64502</>	4936	17168	446	PIONEER_NOTICE	None
15	npc_ferru_big03	npc_ferru_big	119	FALSE	minimap_mission.bmp	<$>64502</>	None	<$>64502</>	6981	136	550	PIONEER_NOTICE	None
16	BAH_MBOSS_GEN	TutorialTrigger_Black_1m	44	FALSE	None	None	None	None	-19059	-13687	301	BAH_MBOSS_GEN	None
17	TR_BAH03_SELVASUB	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>64503</>	1876	2493	1927	TR_BAH03_SELVASUB	None
18	TR_BAH03_SIERRA	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>105294</>	5149	3347	954	TR_BAH03_SIERRA	None
19	npc_bah03_warpsol01	COM_RESCUE	139	FALSE	minimap_npc.bmp	<$>142230</>	None	<$>142230</>	-3073	-12193	1004	NPC_BAH03_WARPSOL01	None
