ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	121	30	10	40001	Monster_elboom_raid	500	40000	MON_MISSION_03
2	TRUE	0	121	10	9	40011	Monster_Eldoom_raid	500	50000	MON_RAID_CALLMON
3	TRUE	0	121	30	10	40021	Monster_elgoom_raid	500	40000	MON_MISSION_03
4	TRUE	0	121	10	9	40041	Monster_Elbleed_raid	500	50000	MON_RAID_CALLMON
5	TRUE	1	121	10	9	40040	Mission_Elbleed_raid	500	40000	MON_MISSION_03
6	TRUE	2	124	2	0	90121	Monster_elgoomboss_raid	500	780000	MON_RAID_KTV05_MIDBOSS
7	TRUE	3	121	10	9	40050	Mission_Elminor_raid	500	50000	MON_MISSION_03
8	TRUE	4	124	2	0	90122	Monster_Elbleedboss_raid	500	780000	MON_RAID_KTV05_MIDBOSS
9	TRUE	5	121	10	9	40020	Mission_elgoom_raid	500	50000	MON_MISSION_03
10	TRUE	6	124	2	0	90123	Monster_Elnoogardboss_raid	500	780000	MON_RAID_KTV05_MIDBOSS
11	TRUE	7	121	10	9	40030	Mission_Elnoogard_raid	500	50000	MON_MISSION_03
12	TRUE	8	124	2	0	90124	Monster_Elminorboss_raid	500	780000	MON_RAID_KTV05_MIDBOSS
13	TRUE	9	124	2	0	90122	Monster_Elbleedboss_raid	500	500000	MON_MISSION_03
14	TRUE	9	124	4	0	90121	Monster_elgoomboss_raid	500	500000	MON_MISSION_03
15	TRUE	9	124	2	0	90122	Monster_Elbleedboss_raid	500	500000	MON_MISSION_03
16	TRUE	9	126	1	0	90128	Monster_Elminorboss1_raid	500	900000	MON_RAID_KTV05_BOSS
