ADDDam_BM	ADDMHP_BM	ALv_BM	AR_BM	ASPD	ASPD_BM	ATK_BM	Action	Arm	AtkLayer	AtkLayer_BM	AtkMedium	AtkMetal	AtkSoft	AtkType	BLK_BM	BLOCK	BlkType	Buff	BuffATK	BuffATKKFrq	BuffATKLv	BuffFreq	BuffMidOffset	BuffTopOffset	CON	MON_ALv	MON_AR	MON_ASPD	MON_AtkLayer	MON_BLK	MON_CRT	MON_DAM	MON_DEF	MON_DLv	MON_DR	MON_DefIP	MON_DefLayer	MON_FireIP	MON_HR	MON_IMP	MON_IceIP	MON_KDRank	MON_LgtIP	MON_MHP	MON_MKP	MON_MSPD	MON_PR	MON_PsyIP	MON_RFIRE	MON_RICE	MON_RLGHT	MON_RPSY	MON_RSTAT	MON_Reflection	MonDam	PCDam	CRTATK	CRTDEF	CRT_BM	ClassID	ClassName	ClassType	Count	DBSave	DEFHYB_BM	DEFMAG_BM	DEFMEL_BM	DEFPER_BM	DEFSHO_BM	DEF_BM	DLv_BM	DOT_BM	DR_BM	DamageInfoType	DamageOffset	DefIP_BM	DefLayer	DefLayer_BM	DefType	Drop1ID	Drop1Name	Drop1Per	Drop1Quant	Drop2ID	Drop2Name	Drop2Per	Drop2Quant	Drop3ID	Drop3Name	Drop3Per	Drop3Quant	Drop4ID	Drop4Name	Drop4Per	Drop4Quant	Drop5ID	Drop5Name	Drop5Per	Drop5Quant	Drop6ID	Drop6Name	Drop6Per	Drop6Quant	DropAccFreq	DropCrystalCount	DropCrystalFreq	DropEliteEqpFreq	DropEtcFreq	DropInstFreq	DropNormEqpFreq	DropOldEqpFreq	DropRecipeFreq	EXP	ElemType	EngName	FamilyName	FireIP_BM	Grade	HITDam_BM	HP	HR_BM	HeightOffset1	HeightOffset2	HideHPBar	HideInfo	HitOffset	HitProof	Hittable	IMP_BM	IceIP_BM	IsRaidMonster	IsTypeBoss	KDRank	KDownPower	KDownVAngle	KP	KbProof	LODDist	LgtIP_BM	LifeTime	Lv	MAGDam_BM	MELDam_BM	MHPFix	MHP_BM	MKP_BM	MSPD	MSPDFix	MSPD_BM	MSP_BM	MagicDefiance	MartialDefiance	MaterialSet	MaxR	MeleeDefiance	MinR	MinionCondition	MinionCount	MinionID	MinionID2	MinionID3	MinionID4	MinionID5	MobRank	MonBuffATKKFrq	MonClassKey	MonDam_BM	MonValue1	MonValue2	MonValue3	MonValue4	MonValue5	MonValue6	Name	PCDam_BM	PR_BM	PsyIP_BM	RFIRE	RFIRE_BM	RHP	RHP_BM	RICE	RICE_BM	RLGHT	RLGHT_BM	RPSY	RPSY_BM	RSPD	RSP_BM	RSTAT	RSTAT_BM	RaceType	Ratio	Reflection	Reflection_BM	Res	Rotate	SHTDam_BM	SPDBM	STR	Scale	SelectFilter	ShadowScale	Shape	ShootDefiance	ShowName	Size	SizeType	SkillArg1	SkillArg2	SkillArg3	SkillArg4	SkillCondition1	SkillCondition2	SkillCondition3	SkillCondition4	SkillFreq1	SkillFreq2	SkillFreq3	SkillFreq4	SkillID1	SkillID2	SkillID3	SkillID4	SplDam	SplLimit	SplRange	SplType	StartID	State_BM	Tactics	TotAbl	ViewInvi	Visible	WSPD	Wpn	WpnType
0	0	0	0	2080	0	0	0	25	2	0	0	0	0	Single	0	0	None	Freeze	none	0	0	1	220	330	880.5	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	40001	Monster_elboom_raid	MAGIC	0	100	0	0	0	0	0	0	0	0	0	None	264	0	1	0	SOFT	21201	DemonStone	1	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	51409	0	0	0	1	0	734	38556	0	58.761	ICE	Elboom	None	0	1	0	0	0	0	0	None	0	220	NO	YES	0	0	FALSE	FALSE	0	112	45	0	YES	1540	0	0	112	0	0	0	0	0	206	0	0	0	100	100	None	198	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>50159</>	0	0	0	0	0	8198	0	90	0	-100	0	50	0	452	0	70	0	Demon	1	0	0	6	YES	0	99	78.9	1.1	MonAndPC	1	Monster_elboom_raid	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0.75	2	200	Circle	0	0	MON_AGGRESSIVE	986.4	TRUE	YES	187	52	ICE
0	0	0	0	2080	0	0	0	25	2	0	0	0	0	Single	0	0	None	Freeze	none	0	0	1	220	330	966.1	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	40002	Monster_elboom_raid_Elite	MAGIC	0	100	0	0	0	0	0	0	0	0	0	None	264	0	1	0	SOFT	21201	DemonStone	1	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	25705	0	0	0	1	0	367	19278	0	97.178	ICE	Elboom Elite	None	0	2	0	0	0	0	0	None	0	220	NO	YES	0	0	FALSE	FALSE	0	112	45	0	YES	1540	0	0	112	0	0	0	0	0	206	0	0	0	100	100	None	198	100	1	TS_BATTLE	2	40001	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>50160</>	0	0	0	0	0	8996	0	90	0	-100	0	50	0	452	0	70	0	Demon	1	0	0	6	YES	0	99	100.3	1.1	MonAndPC	1	Monster_elboom_raid_Elite	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0.75	2	200	Circle	0	0	MON_AGGRESSIVE	1094.4	TRUE	YES	187	52	ICE
0	0	0	0	2080	0	0	0	25	2	0	0	0	0	Single	0	0	None	Freeze	none	0	0	1	220	330	190.4	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	40009	Monster_elboom_raid_AMber	MAGIC	0	100	0	0	0	0	0	0	0	0	0	None	264	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	15.634	ICE	Elboom	None	0	1	0	0	0	0	0	None	0	220	NO	YES	0	0	FALSE	FALSE	0	112	45	0	YES	1540	0	900000	112	0	0	0	0	0	206	0	0	0	100	100	None	198	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>50159</>	0	0	0	0	0	0	0	90	0	-100	0	0	0	452	0	0	0	Demon	1	0	0	5	YES	0	99	50.1	1.1	MonAndPC	1	Monster_elboom_raid_AMber	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0.75	2	200	Circle	0	0	MON_AMBERMONSTER	267.6	TRUE	YES	187	52	ICE
0	0	0	0	2080	0	0	0	25	2	0	0	0	0	Splash	0	0	None	Freeze	none	0	0	1	220	330	903.7	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	40010	Mission_Eldoom_raid	MAGIC	0	100	0	0	0	0	0	0	0	0	0	None	264	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	103321	0	0	0	0	0	1476	77490	0	60.219	ICE	Eldoom	None	0	1	0	0	0	0	0	None	0	220	NO	YES	0	0	FALSE	FALSE	0	112	45	0	YES	1540	0	0	115	0	0	0	0	0	206	0	0	0	100	100	None	198	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>50161</>	0	0	0	0	0	8743	0	90	0	-100	0	50	0	452	0	70	0	Demon	1	0	0	6	YES	0	99	79.9	1.1	MonAndPC	1	Mission_Eldoom_raid	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0.75	2	200	Circle	0	0	MON_AGGRESSIVE	1010.6	TRUE	YES	187	52	ICE
0	0	0	0	2080	0	0	0	25	2	0	0	0	0	Splash	0	0	None	Freeze	none	0	0	1	220	330	903.7	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	40011	Monster_Eldoom_raid	MAGIC	0	100	0	0	0	0	0	0	0	0	0	None	264	0	1	0	SOFT	21201	DemonStone	1	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	51661	0	0	0	1	0	738	38745	0	60.219	ICE	Eldoom	None	0	1	0	0	0	0	0	None	0	220	NO	YES	0	0	FALSE	FALSE	0	112	45	0	YES	1540	0	0	115	0	0	0	0	0	206	0	0	0	100	100	None	198	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>50162</>	0	0	0	0	0	8743	0	90	0	-100	0	50	0	452	0	70	0	Demon	1	0	0	6	YES	0	99	79.9	1.1	MonAndPC	1	Monster_Eldoom_raid	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0.75	2	200	Circle	0	0	MON_AGGRESSIVE	1010.6	TRUE	YES	187	52	ICE
0	0	0	0	2080	0	0	0	25	2	0	0	0	0	Splash	0	0	None	Freeze	none	0	0	1	220	330	989.4	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	40012	Monster_Eldoom_raid_Elite	MAGIC	0	100	0	0	0	0	0	0	0	0	0	None	264	0	1	0	SOFT	21201	DemonStone	1	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	25831	0	0	0	1	0	369	19372.5	0	99.458	ICE	Eldoom Elite	None	0	2	0	0	0	0	0	None	0	220	NO	YES	0	0	FALSE	FALSE	0	112	45	0	YES	1540	0	0	115	0	0	0	0	0	206	0	0	0	100	100	None	198	100	1	TS_BATTLE	2	40011	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>50163</>	0	0	0	0	0	9572	0	90	0	-100	0	50	0	452	0	70	0	Demon	1	0	0	6	YES	0	99	102.4	1.1	MonAndPC	1	Monster_Eldoom_raid_Elite	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0.75	2	200	Circle	0	0	MON_AGGRESSIVE	1119.8	TRUE	YES	187	52	ICE
0	0	0	0	2080	0	0	0	25	2	0	0	0	0	Splash	0	0	None	Freeze	none	0	0	1	220	330	195.3	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	40019	Monster_Eldoom_raid_Amber	MAGIC	0	100	0	0	0	0	0	0	0	0	0	None	264	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	15.99	ICE	Eldoom	None	0	1	0	0	0	0	0	None	0	220	NO	YES	0	0	FALSE	FALSE	0	112	45	0	YES	1540	0	900000	115	0	0	0	0	0	206	0	0	0	100	100	None	198	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>50162</>	0	0	0	0	0	0	0	90	0	-100	0	0	0	452	0	0	0	Demon	1	0	0	5	YES	0	99	51.2	1.1	MonAndPC	1	Monster_Eldoom_raid_Amber	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0.75	2	200	Circle	0	0	MON_AMBERMONSTER	273.5	TRUE	YES	187	52	ICE
0	0	0	0	2080	0	0	0	25	2	0	0	0	0	Splash	0	0	None	Freeze	none	0	0	1	220	330	911.5	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	40020	Mission_elgoom_raid	MAGIC	0	100	0	0	0	0	0	0	0	0	0	None	264	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	103489	0	0	0	0	0	1478	77616	0	60.705	ICE	Elgoom	None	0	1	0	0	0	0	0	None	0	220	NO	YES	0	0	FALSE	FALSE	0	112	45	0	YES	1540	0	0	116	0	0	0	0	0	206	0	0	0	100	100	None	198	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>50164</>	0	0	0	0	0	8930	0	90	0	-100	0	50	0	452	0	70	0	Demon	1	0	0	6	YES	0	99	80.3	1.1	MonAndPC	1	Mission_elgoom_raid	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0.75	2	200	Circle	0	0	MON_AGGRESSIVE	1018.7	TRUE	YES	187	52	ICE
0	0	0	0	2080	0	0	0	25	2	0	0	0	0	Splash	0	0	None	Freeze	none	0	0	1	220	330	911.5	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	40021	Monster_elgoom_raid	MAGIC	0	100	0	0	0	0	0	0	0	0	0	None	264	0	1	0	SOFT	21201	DemonStone	1	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	51745	0	0	0	1	0	739	38808	0	60.705	ICE	Elgoom	None	0	1	0	0	0	0	0	None	0	220	NO	YES	0	0	FALSE	FALSE	0	112	45	0	YES	1540	0	0	116	0	0	0	0	0	206	0	0	0	100	100	None	198	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>50165</>	0	0	0	0	0	8930	0	90	0	-100	0	50	0	452	0	70	0	Demon	1	0	0	6	YES	0	99	80.3	1.1	MonAndPC	1	Monster_elgoom_raid	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0.75	2	200	Circle	0	0	MON_AGGRESSIVE	1018.7	TRUE	YES	187	52	ICE
0	0	0	0	2080	0	0	0	25	2	0	0	0	0	Splash	0	0	None	Freeze	none	0	0	1	220	330	997.2	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	40022	Monster_elgoom_raid_Elite	MAGIC	0	100	0	0	0	0	0	0	0	0	0	None	264	0	1	0	SOFT	21201	DemonStone	1	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	25873	0	0	0	1	0	370	19404	0	100.217	ICE	Elgoom Elite	None	0	2	0	0	0	0	0	None	0	220	NO	YES	0	0	FALSE	FALSE	0	112	45	0	YES	1540	0	0	116	0	0	0	0	0	206	0	0	0	100	100	None	198	100	1	TS_BATTLE	2	40021	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>50166</>	0	0	0	0	0	9770	0	90	0	-100	0	50	0	452	0	70	0	Demon	1	0	0	6	YES	0	99	103	1.1	MonAndPC	1	Monster_elgoom_raid_Elite	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0.75	2	200	Circle	0	0	MON_AGGRESSIVE	1128.2	TRUE	YES	187	52	ICE
