ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	C1_KTV_INVIERNO	invierno	333	FALSE	minimap_npc.bmp	<$>3948</>	None	<$>3948</>	-4501	-254	-19	C1_KTV_INVIERNO	None
2	NPC_KTV_MAT2	npc_ktv_rescueguy	309	FALSE	minimap_npc.bmp	<$>64552</>	None	<$>64552</>	23558	-9689	-196	C1_KTV_MAT	None
3	NPC_NATALIE	npc_natalie	350	FALSE	minimap_npc.bmp	<$>64553</>	None	<$>64553</>	26475	-8544	-173	C1_KTV_NATALIE	None
4	KTV_GRUEL_POT	npc_porridge	203	FALSE	None	None	None	None	-4573	-95	-19	KTV_GRUEL_POT	None
5	KTV_INVIERNO_ROCK	NPC_FALLENROCK	235	FALSE	None	None	None	None	-3246	7661	249	KTV_INVIERNO_ROCK	None
6	KTV_RIRINHEART4	NPC_WISP1	0	FALSE	None	None	None	<$>51959</>	58	1402	-173	KTV_RIRINHEART	None
7	KTV_RIRINHEART3	NPC_WISP1	0	FALSE	None	None	None	<$>51959</>	-1582	2673	-251	KTV_RIRINHEART	None
8	KTV_RIRINHEART2	NPC_WISP1	0	FALSE	None	None	None	<$>51959</>	84	4378	-321	KTV_RIRINHEART	None
9	KTV_RIRINHEART1	NPC_WISP1	0	FALSE	None	None	None	<$>51959</>	1219	3803	-187	KTV_RIRINHEART	None
10	None4	npc_btl_auch03_box	0	FALSE	None	None	None	None	-4685	-351	-19	NONE	None
11	None3	npc_btl_auch03_box	178	FALSE	None	None	None	None	-4763	-180	-19	NONE	None
12	None2	npc_btl_auch03_drum	224	FALSE	None	None	None	None	-4635	-230	-19	NONE	None
13	NPC_KTV_SOL4	npc_ktv_rescue3	168	FALSE	None	None	None	<$>64554</>	21834	-10944	-202	NPC_KTV_SOL01	None
14	NPC_KTV_SOL3	npc_ktv_rescue3	240	FALSE	None	None	None	<$>64554</>	20979	-10426	-246	NPC_KTV_SOL01	None
15	NPC_KTV_SOL2	npc_ktv_rescue3	240	FALSE	None	None	None	<$>64554</>	27453	-11009	-219	NPC_KTV_SOL01	None
16	NPC_KTV_SOL1	npc_ktv_rescue3	168	FALSE	None	None	None	<$>64554</>	28374	-10922	-214	NPC_KTV_SOL01	None
17	NPC_KTV_MAT1	npc_ktv_rescue3	168	FALSE	None	None	None	<$>64554</>	27351	-9399	-222	NPC_KTV_SOL01	None
19	Trigger01	TutorialTrigger_Black_3m	0	FALSE	minimap_npc.bmp	None	None	<$>64555</>	20443	26110	194	TR_KTV04_NATALIE	None
20	npc_ferru_big01	npc_ferru_big	114	FALSE	minimap_mission.bmp	<$>64556</>	None	<$>64556</>	5324	-9103	1508	PIONEER_NOTICE	None
21	BTL_KTV04_SELVA_ORDEN_SUB	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>180097</>	88	445	-214	TR_BTL_KTV04_SELVA_ORDEN_SUB	None
24	npc_ferru_big02	npc_ferru_big	108	FALSE	minimap_mission.bmp	<$>64556</>	None	<$>64556</>	16364	9300	-46	PIONEER_NOTICE	None
28	npc_ferru_big03	npc_ferru_big	287	FALSE	minimap_mission.bmp	<$>64556</>	None	<$>64556</>	18116	-13008	-654	PIONEER_NOTICE	None
29	NPC_ENTER_YURUEGEN	EntranceArrow_Enter_Lavid	160	FALSE	None	None	None	<$>178193</>	-12754	11988	-220	NPC_ENTER_YURUEGEN	None
100	TR_ORDENQUEST_26	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>180098</>	7579	-2181	0	TR_ORDENQUEST_26	None
101	TR_ORDENQUEST_27	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>180099</>	21038	-12927	-618	TR_ORDENQUEST_27	None
102	TR_ORDENQUEST_31	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>180100</>	21389	10793	-104	TR_ORDENQUEST_31	None
103	TR_ORDENQUEST_33	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>180101</>	1220	-12203	1748	TR_ORDENQUEST_33	None
104	TR_ORDENQUEST_34	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>180102</>	20004	11740	-15	TR_ORDENQUEST_34	None
