ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	NPC_REB_SUBREB_SOL	REB_SOLF	294	FALSE	minimap_npc.bmp	<$>64805</>	None	<$>64805</>	-7155	13972	2056	NPC_REB_SUBREB_SOL	None
6	C1_REB_ANGIE	REB_ANGIE	0	FALSE	minimap_npc.bmp	<$>64806</>	None	<$>64806</>	-1586	-2863	1453	C1_REB_ANGIE	None
9	C1_REB_RAMIRO	REB_BOYa1	84	FALSE	minimap_npc.bmp	<$>64807</>	None	<$>64807</>	-265	-5264	1453	C1_REB_RAMIRO	None
10	FLD_REB_SHOP	COIM_GIRLb1	88	FALSE	minimap_npc.bmp	None	None	<$>64808</>	-199	-6887	1436	SHOP_ANY_PPANG	<$>64808</>
11	NPC_REB_OYAJI_TUTO	HiddenTrigger_Tuto2	77	FALSE	None	None	None	None	-2337	-6837	1195	NPC_REB_OYAJI_TUTO	None
12	NPC_REB_OYAJI	REB_SOLM_TUTO	77	FALSE	minimap_npc.bmp	<$>64809</>	None	<$>64809</>	-2337	-6837	1195	NPC_REB_OYAJI	None
17	WARP_DUN_SUB	EntranceArrow2	88	FALSE	minimap_warpIn.bmp	None	INSIDE	<$>47851</>	-6874	14656	2013	WARP_DUN_SUB	None
18	EVENT_MISSION_TEST	npc_ferru_big	272	FALSE	minimap_mission.bmp	<$>64789</>	None	<$>64789</>	-37	-1492	1468	EVENT_MISSION_TEST	None
19	REB_SOLM_TRUMP	REB_SOLM_TRUMP	250	FALSE	minimap_npc.bmp	<$>51789</>	None	<$>51789</>	-2970	13070	2034	CHANGE_TRUMP_DESCRIPTION	None
21	TR_MISSION_GIRL	TutorialTrigger_Black_3m	250	FALSE	None	<$>105328</>	None	<$>105328</>	-5388	2051	1414	TR_MISSION_GIRL	None
100	TR_Q_SCT_FREEDAY_13	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>180135</>	-6544	14007	2018	TR_Q_SCT_FREEDAY_13	None
