ADDMHP_BM	ALv_BM	AR_BM	ASPD	ASPD_BM	ATK_BM	Action	Arm	AtkLayer	AtkLayer_BM	AtkType	BLK_BM	BLOCK	BlkType	Buff	BuffFreq	BuffMidOffset	BuffTopOffset	CON	MON_ALv	MON_AR	MON_ASPD	MON_AtkLayer	MON_BLK	MON_CRT	MON_DAM	MON_DEF	MON_DLv	MON_DR	MON_DefIP	MON_DefLayer	MON_HR	MON_KDRank	MON_MHP	MON_MKP	MON_MSPD	MON_PR	MON_RFIRE	MON_RICE	MON_RLGHT	MON_RPSY	MON_RSTAT	MON_Reflection	CRT_BM	ClassID	ClassName	ClassType	Count	Curse_BM	DEF_BM	DLv_BM	DR_BM	DamageOffset	DefIP_BM	DefLayer	DefLayer_BM	DefType	Drop1ID	Drop1Name	Drop1Per	Drop1Quant	Drop2ID	Drop2Name	Drop2Per	Drop2Quant	Drop3ID	Drop3Name	Drop3Per	Drop3Quant	Drop4ID	Drop4Name	Drop4Per	Drop4Quant	Drop5ID	Drop5Name	Drop5Per	Drop5Quant	Drop6ID	Drop6Name	Drop6Per	Drop6Quant	DropAccFreq	DropEliteEqpFreq	DropEtcFreq	DropInstFreq	DropNormEqpFreq	DropOldEqpFreq	DropRecipeFreq	EXP	ElemType	EngName	FamilyName	Grade	HP	HR_BM	HeightOffset1	HeightOffset2	HitOffset	HitProof	Hittable	IsTypeBoss	KDRank	KDownPower	KDownVAngle	KP	KbProof	LODDist	LifeTime	Lv	MHPFix	MHP_BM	MKP_BM	MON_FireIP	MON_IMP	MON_IceIP	MON_LgtIP	MON_PsyIP	MSPD	MSPDFix	MSPD_BM	MSP_BM	MaterialSet	MaxR	Memory_BM	MinR	MinionCondition	MinionCount	MinionID	MinionID2	MinionID3	MinionID4	MinionID5	MobRank	Name	PR_BM	RBlind_BM	RBurning_BM	RFIRE	RFIRE_BM	RFear_BM	RFreeze_BM	RHP	RHP_BM	RICE	RICE_BM	RLGHT	RLGHT_BM	RPSY	RPSY_BM	RPoison_BM	RSPD	RSP_BM	RSTAT	RSTAT_BM	RShock_BM	RStun_BM	RaceName	RaceType	Ratio	Reflection	Reflection_BM	Res	Reset_BM	Resist_BM	Rotate	SPDBM	STR	Scale	SelectFilter	ShadowScale	Shape	ShowName	Size	SizeType	SkillArg1	SkillArg2	SkillArg3	SkillArg4	SkillCondition1	SkillCondition2	SkillCondition3	SkillCondition4	SkillFreq1	SkillFreq2	SkillFreq3	SkillFreq4	SkillID1	SkillID2	SkillID3	SkillID4	SplDam	SplLimit	SplRange	SplType	State_BM	Tactics	TotAbl	ViewInvi	Visible	WSPD	Wpn	WpnType
0	0	0	780	0	0	0	12	2	0	Single	0	0	None	None	0	86	103	75.6	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_HR	SCR_Get_MON_KDRank	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	0	100	Pet_Buppet	MELEE	0	0	0	0	0	103	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	7.614	NEUTRAL	Buppet	None	1	0	0	0	250	86	NO	NO	FALSE	25	112	45	0	NO	800	480000	50	0	0	0	0	0	0	0	0	334	0	0	0	None	0	0	0	None	0	0	0	0	0	0	1	<$>50445</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	60	0	0	0	<$>52603</>	Golem	0	0	0	5	0	0	YES	0	9	0.57	MonAndPC	1	Pet_Buppet	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	Circle	0	MON_BUPPET	96.6	FALSE	YES	304	0	CTYPE
0	0	0	780	0	0	0	12	2	0	Single	0	0	None	None	0	110	130	75.6	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_HR	SCR_Get_MON_KDRank	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	0	200	Pet_Grabber	MELEE	0	0	0	0	0	132	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	9.137	NEUTRAL	Grabber	None	1	0	0	0	250	110	NO	NO	FALSE	25	112	45	0	NO	1400	480000	50	0	0	0	0	0	0	0	0	559	0	0	0	None	600	0	0	None	0	0	0	0	0	0	1	<$>50446</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	0	60	0	0	0	<$>52604</>	Creature	0	0	0	5	0	0	YES	0	9	1	MonAndPC	1	Pet_Grabber	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	Circle	0	MON_HARVESTPET	96.6	FALSE	YES	508	0	CTYPE
0	0	0	780	0	0	0	12	2	0	Single	0	0	None	None	0	50	0	75.6	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_HR	SCR_Get_MON_KDRank	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	0	300	Monster_Pig	MELEE	0	0	0	0	0	60	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	9.137	NEUTRAL	Pigling	None	1	0	0	0	250	50	NO	NO	FALSE	10	112	45	0	NO	1400	480000	50	0	0	0	0	0	0	0	0	661	0	0	0	None	0	0	0	None	0	0	0	0	0	0	1	<$>52593</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	0	60	0	0	0	<$>52604</>	Creature	0	0	0	5	0	0	YES	0	9	1	MonAndPC	1	Monster_Pig	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	MON_PIGLING	96.6	FALSE	YES	508	0	ATYPE
0	0	0	780	0	0	0	12	2	0	Single	0	0	None	None	0	50	0	75.6	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_HR	SCR_Get_MON_KDRank	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	0	400	Monster_Panda	MELEE	0	0	0	0	0	60	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	9.137	NEUTRAL	Panda	None	1	0	0	0	250	50	NO	NO	FALSE	10	112	45	0	NO	1400	480000	50	0	0	0	0	0	0	0	0	661	0	0	0	None	0	0	0	None	0	0	0	0	0	0	1	<$>52594</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	0	60	0	0	0	<$>52604</>	Creature	0	0	0	5	0	0	YES	0	9	1	MonAndPC	1	Monster_Panda	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	MON_PANPAN	96.6	FALSE	YES	508	0	ATYPE
0	0	0	780	0	0	0	12	2	0	Single	0	0	None	None	0	50	0	75.6	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_HR	SCR_Get_MON_KDRank	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	0	500	Monster_Cat	MELEE	0	0	0	0	0	60	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	9.137	NEUTRAL	Nyato	None	1	0	0	0	250	50	NO	NO	FALSE	10	112	45	0	NO	1400	480000	50	0	0	0	0	0	0	0	0	661	0	0	0	None	0	0	0	None	0	0	0	0	0	0	1	<$>52605</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	0	60	0	0	0	<$>52604</>	Creature	0	0	0	5	0	0	YES	0	9	1	MonAndPC	1	Pet_Cat	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	MON_CAT	96.6	FALSE	YES	508	0	ATYPE
0	0	0	780	0	0	0	12	2	0	Single	0	0	None	None	0	50	0	75.6	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_HR	SCR_Get_MON_KDRank	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	0	600	Monster_Deer	MELEE	0	0	0	0	0	60	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	9.137	NEUTRAL	Deer	None	1	0	0	0	250	50	NO	NO	FALSE	10	112	45	0	NO	1400	480000	50	0	0	0	0	0	0	0	0	661	0	0	0	None	0	0	0	None	0	0	0	0	0	0	1	<$>52596</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	0	60	0	0	0	<$>52604</>	Creature	0	0	0	5	0	0	YES	0	9	1	MonAndPC	1	Monster_Pig	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	MON_HARVESTPET	96.6	FALSE	YES	508	0	ATYPE
0	0	0	780	0	0	0	12	2	0	Single	0	0	None	None	0	50	0	75.6	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_HR	SCR_Get_MON_KDRank	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	0	700	Monster_Rudolph	MELEE	0	0	0	0	0	60	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	9.137	NEUTRAL	Deer	None	1	0	0	0	250	50	NO	NO	FALSE	10	112	45	0	NO	1400	480000	50	0	0	0	0	0	0	0	0	661	0	0	0	None	0	0	0	None	0	0	0	0	0	0	1	<$>51572</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	0	60	0	0	0	<$>52604</>	Creature	0	0	0	5	0	0	YES	0	9	1	MonAndPC	1	Monster_Rudolph	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	MON_RUDOLPH	96.6	FALSE	YES	508	0	ATYPE
0	0	0	780	0	0	0	12	2	0	Single	0	0	None	None	0	50	0	75.6	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_HR	SCR_Get_MON_KDRank	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	0	800	Pet_Sith	MELEE	0	0	0	0	0	60	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	9.137	NEUTRAL	Sith	None	1	0	0	0	250	50	NO	NO	FALSE	10	112	45	0	NO	1400	480000	50	0	0	0	0	0	0	0	0	522	0	0	0	None	0	0	0	None	0	0	0	0	0	0	1	<$>52606</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	0	60	0	0	0	<$>52604</>	Creature	0	0	0	5	0	0	YES	0	9	1	MonAndPC	1	Pet_Cat	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	MON_SITH	96.6	FALSE	YES	402	0	ATYPE
0	0	0	780	0	0	0	12	2	0	Single	0	0	None	None	0	50	0	75.6	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_HR	SCR_Get_MON_KDRank	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	0	900	Pet_Chick	MELEE	0	0	0	0	0	60	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	9.137	NEUTRAL	PPiYa	None	1	0	0	0	250	50	NO	NO	FALSE	10	112	45	0	NO	1400	480000	50	0	0	0	0	0	0	0	0	660	0	0	0	None	0	0	0	None	0	0	0	0	0	0	1	<$>52597</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	0	60	0	0	0	<$>52604</>	Creature	0	0	0	5	0	0	YES	0	9	1	MonAndPC	1	Monster_Chick	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	MON_CHICK	96.6	FALSE	YES	508	0	ATYPE
0	0	0	780	0	0	0	12	2	0	Single	0	0	None	None	0	50	0	75.6	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_HR	SCR_Get_MON_KDRank	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	0	1000	Pet_Santagraber	MELEE	0	0	0	0	0	60	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	9.137	NEUTRAL	Santa Grabber	None	1	0	0	0	250	50	NO	NO	FALSE	25	112	45	0	NO	1400	480000	50	0	0	0	0	0	0	0	0	661	0	0	0	None	0	0	0	None	0	0	0	0	0	0	1	<$>52598</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	0	60	0	0	0	<$>52604</>	Creature	0	0	0	5	0	0	YES	0	9	1	MonAndPC	1	Pet_Santagraber	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	MON_SANTAGRABER	96.6	FALSE	YES	508	0	CTYPE
