ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	56	42	38	10642	Monster_MermanZombie_Elite	500	30000	None
2	TRUE	0	60	18	16	11012	Monster_Nosiar_Elite	500	30000	None
3	TRUE	0	57	12	11	10622	Monster_DreadAnchor_Elite	500	30000	None
4	TRUE	0	58	36	32	10612	Monster_AbyssalClaw_Elite	500	30000	None
5	TRUE	0	57	18	16	11002	Monster_Pasiar_Elite	500	30000	None
6	FALSE	0	61	1	0	20121	Monster_NosiarCaptain	1000	1800000	MON_FIELD_SBOSS
7	FALSE	0	56	1	0	60058	Trigger_Ptv2_Box	50	15000	None
8	FALSE	0	56	1	0	81003	Mission_TreasureMerman	50	3600000	None
9	FALSE	10	59	1	0	20621	Monster_ZaviDiGavi_boss	50	420000	MON_PTV2_AREABOSS1
10	FALSE	2	59	1	0	20621	Monster_ZaviDiGavi_boss	50	420000	MON_PTV2_AREABOSS2
11	FALSE	3	59	1	0	20621	Monster_ZaviDiGavi_boss	50	420000	MON_PTV2_AREABOSS3
12	FALSE	4	59	1	0	20621	Monster_ZaviDiGavi_boss	50	420000	MON_PTV2_AREABOSS4
13	FALSE	5	59	1	0	20621	Monster_ZaviDiGavi_boss	50	420000	MON_PTV2_AREABOSS5
14	FALSE	6	59	1	0	20621	Monster_ZaviDiGavi_boss	50	420000	MON_PTV2_AREABOSS6
15	FALSE	7	59	1	0	20621	Monster_ZaviDiGavi_boss	50	420000	MON_PTV2_AREABOSS7
16	FALSE	8	59	1	0	20621	Monster_ZaviDiGavi_boss	50	420000	MON_PTV2_AREABOSS8
17	FALSE	9	59	1	0	20621	Monster_ZaviDiGavi_boss	50	420000	MON_PTV2_AREABOSS9
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
