ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	44	49	44	12431	Monster_forgottenravidigavi	500	5000	None
2	TRUE	0	44	49	44	12441	Monster_forgottenclaw 	500	5000	None
3	TRUE	0	45	49	44	12451	Monster_forgottenmermanzombie 	500	5000	None
4	TRUE	0	46	49	44	12461	Monster_forgottendreadanchor 	500	5000	None
5	TRUE	1	46	41	36	12431	Monster_forgottenravidigavi	500	5000	None
6	TRUE	1	47	41	36	12441	Monster_forgottenclaw 	500	5000	None
7	TRUE	1	48	41	36	12451	Monster_forgottenmermanzombie 	500	5000	None
8	TRUE	1	49	41	36	12461	Monster_forgottendreadanchor 	500	5000	None
9	TRUE	2	49	32	28	12431	Monster_forgottenravidigavi	500	5000	None
10	TRUE	2	50	32	28	12441	Monster_forgottenclaw 	500	5000	None
11	TRUE	2	51	32	28	12451	Monster_forgottenmermanzombie 	500	5000	None
12	TRUE	2	52	32	28	12461	Monster_forgottendreadanchor 	500	5000	None
13	FALSE	4	120	1	0	81022	Mission_TreasureBox2	50	1800000	None
14	FALSE	4	48	1	0	70180	Mission_CatherineEvent	50	1000	MON_CREATE_CASHBOSS
15	FALSE	4	48	2	0	81032	Mission_TreasureMerman2	50	1200000	None
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
