ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	100	8	7	10901	Monster_Capella	500	5000	None
2	TRUE	0	99	24	22	10873	Monster_RustyEigleschivarlierGunner	500	5000	None
3	TRUE	0	99	24	22	10883	Monster_Rusty EigleschivarlierDefender	500	5000	None
4	TRUE	0	99	24	22	10863	Monster_RustyEigleschivarlierAttacker	500	5000	None
5	TRUE	0	99	24	22	10881	Monster_EigleschivarlierDefender	500	5000	None
6	TRUE	0	99	24	22	10871	Monster_EigleschivarlierGunner	500	5000	None
7	TRUE	0	100	5	5	10851	Monster_GhostlyFlammer	500	5000	None
8	TRUE	0	99	24	22	10861	Monster_EigleschivarlierAttacker	500	5000	None
9	FALSE	0	99	24	22	10902	Monster_Capella_Elite	500	100000	None
11	FALSE	0	99	1	0	60051	Trigger_Jaq3_Cask	50	60000	None
12	FALSE	0	99	1	0	81004	Mission_TreasureMaiden	50	3600000	None
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
