ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	tr_armmain16	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>112366</>	-8026	-2620	2407	TR_MAINQUEST_ARM16	None
2	C1_ARM_SPINO	arm_paladin_m2	172	FALSE	minimap_npc.bmp	<$>112367</>	None	<$>112367</>	9551	-7237	4121	C1_ARM_SPINO	None
3	C1_ARM_DEROSA	arm_paladin_f	125	FALSE	minimap_npc.bmp	<$>112368</>	None	<$>112368</>	-19477	-3966	2235	C1_ARM_DEROSA	None
4	btl_arm01_paladin01	arm_paladin_m_dead	313	FALSE	None	None	None	None	8409	-7725	4121	NPC_BTLARM01_PALADIN2	None
5	btl_arm01_paladin02	arm_paladin_f_dead	85	FALSE	None	None	None	None	8443	-7296	4109	NPC_BTLARM01_PALADIN2	None
6	btl_arm01_paladin03	arm_paladin_m3__dead	273	FALSE	None	None	None	None	8869	-7671	4121	NPC_BTLARM01_PALADIN2	None
7	btl_arm01_priest02	arm_cardinal3	276	FALSE	None	None	None	None	-19979	-2116	2272	NPC_BTLARM01_PRIEST	None
8	btl_arm01_paladin06	arm_paladin_m3	133	FALSE	None	None	None	None	-18675	-4402	2236	NPC_BTLARM01_PALADIN1	None
9	btl_arm01_paladin07	arm_paladin_pray1	72	FALSE	None	None	None	None	-20139	-2429	2267	NPC_BTLARM01_PALADIN3	None
10	btl_arm01_paladin08	arm_paladin_pray1	127	FALSE	None	None	None	None	-19769	-2401	2267	NPC_BTLARM01_PALADIN3	None
11	btl_arm01_paladin09	arm_paladin_pray1	99	FALSE	None	None	None	None	6915	-6732	4109	NPC_BTLARM01_PALADIN3	None
12	btl_arm01_paladin10	arm_paladin_pray1	151	FALSE	None	None	None	None	7207	-6580	4111	NPC_BTLARM01_PALADIN3	None
13	tr_anies01	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>133638</>	-14262	-1555	2124	TR_ANIES01	None
14	tr_anies06	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>133638</>	8043	-7188	4116	TR_ANIES02	None
101	TR_MON_BLOCK01	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	-14961	-1020	2168	TR_ARM_MON_BLOCK	None
102	TR_MON_BLOCK02	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	7610	-5241	3736	TR_ARM_MON_BLOCK	None
103	TR_BOSS_REGEN	Trigger_Black_None	0	FALSE	None	None	None	None	-13078	1592	2187	TR_ARM_BOSS_REGEN	None
104	btl_arm01_flower	Trigger_Black_None	54	FALSE	None	None	None	<$>112369</>	22163	-318	4225	NPC_BTL_ARM01	None
105	TR_ARM_HELP01	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	2111	1599	3521	TR_ARM_HELP01	None
106	TR_ARM_HELP02	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	-942	-8283	3017	TR_ARM_HELP02	None
107	TR_ARM_HELP03	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	1820	3573	3529	TR_ARM_HELP03	None
108	TR_JUDITH_SCOUT_5	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>156014</>	-16379	-1927	2184	TR_JUDITH_SCOUT_5	None
109	TR_JUDITH_SCOUT_8	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>156015</>	3255	-2381	3572	TR_JUDITH_SCOUT_8	None
200	ABYSS_BUFF	Trigger_Black_None	0	FALSE	None	None	None	<$>112370</>	-20016	-3430	2227	NPC_ABYSS_BUFF_MANAGER	None
