ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	115	37	34	13412	Monster_Redelemental1	500	5000	MON_HEAVEN_MONSTER_NONPK
2	TRUE	0	116	37	34	13413	Monster_Acorchado1	500	5000	MON_HEAVEN_MONSTER_NONPK
3	TRUE	0	116	37	34	13414	Monster_StoneGhoulSpirit1	500	5000	MON_HEAVEN_MONSTER_NONPK
4	TRUE	0	117	37	34	13415	Monster_StoneMyconid1	500	5000	MON_HEAVEN_MONSTER_NONPK
5	TRUE	0	118	37	34	13416	Monster_Bacchanalia1	500	5000	MON_HEAVEN_MONSTER_NONPK
6	TRUE	1	118	38	35	13412	Monster_Redelemental1	500	5000	MON_HEAVEN_MONSTER_NONPK
7	TRUE	1	119	38	35	13413	Monster_Acorchado1	500	5000	MON_HEAVEN_MONSTER_NONPK
8	TRUE	1	119	38	35	13414	Monster_StoneGhoulSpirit1	500	5000	MON_HEAVEN_MONSTER_NONPK
9	TRUE	1	120	38	35	13415	Monster_StoneMyconid1	500	5000	MON_HEAVEN_MONSTER_NONPK
10	TRUE	1	121	38	35	13416	Monster_Bacchanalia1	500	5000	MON_HEAVEN_MONSTER_NONPK
11	TRUE	2	121	33	30	13412	Monster_Redelemental1	500	5000	MON_HEAVEN_MONSTER_NONPK
12	TRUE	2	121	33	30	13413	Monster_Acorchado1	500	5000	MON_HEAVEN_MONSTER_NONPK
13	TRUE	2	122	33	30	13414	Monster_StoneGhoulSpirit1	500	5000	MON_HEAVEN_MONSTER_NONPK
14	TRUE	2	123	33	30	13415	Monster_StoneMyconid1	500	5000	MON_HEAVEN_MONSTER_NONPK
15	TRUE	2	124	33	30	13416	Monster_Bacchanalia1	500	5000	MON_HEAVEN_MONSTER_NONPK
16	TRUE	3	124	44	41	13412	Monster_Redelemental1	500	5000	MON_HEAVEN_MONSTER_NONPK
17	TRUE	3	124	44	41	13413	Monster_Acorchado1	500	5000	MON_HEAVEN_MONSTER_NONPK
18	TRUE	3	125	44	41	13414	Monster_StoneGhoulSpirit1	500	5000	MON_HEAVEN_MONSTER_NONPK
19	TRUE	3	126	44	41	13415	Monster_StoneMyconid1	500	5000	MON_HEAVEN_MONSTER_NONPK
20	TRUE	3	127	44	41	13416	Monster_Bacchanalia1	500	5000	MON_HEAVEN_MONSTER_NONPK
21	TRUE	4	125	78	68	30194	Monster_Vespanolla1	500	5000	MON_CASH_MONSTER6_NONPK
22	FALSE	5	130	1	0	70180	Mission_CatherineEvent	50	50	MON_CREATE_HEAVENBOSS
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
