ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
5	TBK01_PACK01	NPC_CAPYBAG_OPEN_01	0	FALSE	minimap_npc3.bmp	None	None	<$>7559</>	1431	21835	-1838	TBK_PACK01	None
6	TBK02_PACK01	NPC_CAPYBAG_OPEN_01	0	FALSE	minimap_npc3.bmp	None	None	<$>7559</>	-11100	18304	-1629	TBK_PACK01	None
7	TBK03_PACK01	NPC_CAPYBAG_OPEN_01	0	FALSE	minimap_npc3.bmp	None	None	<$>7559</>	-695	-470	-1139	TBK_PACK01	None
8	TBK04_PACK01	NPC_CAPYBAG_OPEN_01	0	FALSE	minimap_npc3.bmp	None	None	<$>7559</>	-5370	-17319	-428	TBK_PACK01	None
9	WARP01_TBKGATE	npc_btl_reb03_stonehange_01	86	FALSE	minimap_npc3.bmp	None	INSIDE	<$>7582</>	429	31178	-2147	WARP01_TBKGATE	None
10	npc_ferru_big01	npc_ferru_big	190	FALSE	minimap_mission.bmp	<$>64712</>	None	<$>64712</>	-2457	-13343	2	PIONEER_NOTICE	None
14	npc_ferru_big02	npc_ferru_big	226	FALSE	minimap_mission.bmp	<$>64712</>	None	<$>64712</>	-7183	18555	-1610	PIONEER_NOTICE	None
18	npc_ferru_big03	npc_ferru_big	266	FALSE	minimap_mission.bmp	<$>64712</>	None	<$>64712</>	12168	8318	-1588	PIONEER_NOTICE	None
22	npc_door_scrtrm_tbk	Teleportation2	0	FALSE	minimap_npc.bmp	<$>64713</>	None	<$>64713</>	-1093	-23201	-78	NPC_BRUNIE_DUNKEEPER_A	None
23	npc_door_scrtrm_tbk1	npc_stonehange_d	0	FALSE	minimap_npc.bmp	<$>119610</>	None	<$>119610</>	-9331	-13035	-309	NPC_BRUNIE_DUNKEEPER_B	None
24	npc_door_scrtrm_tbk2	npc_stonehange_d	0	FALSE	minimap_npc.bmp	<$>119611</>	None	<$>119611</>	-8932	23518	-1704	NPC_BRUNIE_DUNKEEPER_C	None
25	npc_door_scrtrm_tbk3	npc_stonehange_d	0	FALSE	minimap_npc.bmp	<$>119612</>	None	<$>119612</>	8515	1112	-1470	NPC_BRUNIE_DUNKEEPER_D	None
100	C1_TBK_DIABARA	npc_capybara	0	FALSE	minimap_npc.bmp	<$>180125</>	None	<$>180125</>	-3894	-29545	1742	C1_TBK_DIABARA	None
101	TR_ORDENQUEST_18	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>180126</>	1027	-14978	-451	TR_ORDENQUEST_18	None
120	SAFE_AREA_ORDEN	Trigger_Black_None	0	FALSE	None	None	None	<$>119609</>	-3894	-29545	1742	NPC_SAFE_AREA_ORDEN_MANAGER	None
