ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	FALSE	1	146	18	2	18098	Monster_dun04_Abyss_Attacker	700	12000	MON_ARM_DUN04_NORMAL
2	FALSE	1	146	18	2	18099	Monster_dun04_Knight_Soldier	700	12000	MON_ARM_DUN04_NORMAL
3	FALSE	2	146	18	2	18098	Monster_dun04_Abyss_Attacker	700	12000	MON_ARM_DUN04_NORMAL
4	FALSE	2	146	18	2	18099	Monster_dun04_Knight_Soldier	700	12000	MON_ARM_DUN04_NORMAL
5	FALSE	3	146	20	2	18098	Monster_dun04_Abyss_Attacker	700	12000	MON_ARM_DUN04_NORMAL
6	FALSE	3	146	20	2	18099	Monster_dun04_Knight_Soldier	700	12000	MON_ARM_DUN04_NORMAL
7	FALSE	1	146	1	0	18102	Monster_dun04_Elite1	700	120000	MON_ARM_DUN04_NORMAL
8	FALSE	1	146	1	0	18103	Monster_dun04_Elite2	700	120000	MON_ARM_DUN04_NORMAL
9	FALSE	2	146	1	0	18102	Monster_dun04_Elite1	700	120000	MON_ARM_DUN04_NORMAL
10	FALSE	2	146	1	0	18103	Monster_dun04_Elite2	700	120000	MON_ARM_DUN04_NORMAL
11	FALSE	3	146	1	0	18102	Monster_dun04_Elite1	700	120000	MON_ARM_DUN04_NORMAL
12	FALSE	3	146	1	0	18103	Monster_dun04_Elite2	700	120000	MON_ARM_DUN04_NORMAL
13	FALSE	1	146	4	1	60004	RaidKey_AbyssKnight_Soldier3	700	12000	MON_ARM_DUN04_BOSS_KEY
14	FALSE	1	146	4	1	60005	RaidKey_AbyssKnight_Soldier4	700	12000	MON_ARM_DUN04_BOSS_KEY
15	FALSE	2	146	3	1	60004	RaidKey_AbyssKnight_Soldier3	700	12000	MON_ARM_DUN04_BOSS_KEY
16	FALSE	2	146	3	1	60005	RaidKey_AbyssKnight_Soldier4	700	12000	MON_ARM_DUN04_BOSS_KEY
17	FALSE	3	146	3	1	60004	RaidKey_AbyssKnight_Soldier3	700	12000	MON_ARM_DUN04_BOSS_KEY
18	FALSE	3	146	3	1	60005	RaidKey_AbyssKnight_Soldier4	700	12000	MON_ARM_DUN04_BOSS_KEY
101	FALSE	4	150	1	0	18095	monster_arm_mutation2	1	1	MON_ARM_DUN04_BOSS01
102	FALSE	5	150	1	0	18096	monster_arm_mutation3	1	1	MON_ARM_DUN04_BOSS01
103	FALSE	6	150	1	0	18094	monster_arm_mutation1	1	1	MON_ARM_DUN04_BOSS02
104	FALSE	7	150	1	0	18097	monster_arm_mutation4	1	1	MON_ARM_DUN04_BOSS02
999	TRUE	1	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
