ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	Name	PosX	PosY	PosZ	Script	ShopName
1	TM_GREEN_1	REB_SOLM	180	FALSE	None	None	<$>64768</>	566	-11236	1321	TM_GREEN_1	None
2	TM_GREEN_2	REB_SOLM	180	FALSE	None	None	<$>64769</>	556	-10470	1321	TM_GREEN_2	None
3	TM_GREEN_3	REB_SOLM	180	FALSE	None	None	<$>64770</>	561	-9717	1320	TM_GREEN_3	None
4	TM_GREEN_4	REB_SOLM	180	FALSE	None	None	<$>64771</>	567	-8957	1320	TM_GREEN_4	None
5	TM_GREEN_5	REB_SOLM	180	FALSE	None	None	<$>64772</>	566	-8206	1319	TM_GREEN_5	None
6	TM_GREEN_6	REB_SOLM	0	FALSE	None	None	<$>64773</>	-613	-11239	1320	TM_GREEN_6	None
7	TM_GREEN_7	REB_SOLM	0	FALSE	None	None	<$>64774</>	-588	-10490	1320	TM_GREEN_7	None
8	TM_GREEN_8	REB_SOLM	0	FALSE	None	None	<$>64775</>	-590	-9733	1320	TM_GREEN_8	None
9	TM_GREEN_9	REB_SOLM	0	FALSE	None	None	<$>64776</>	-592	-8969	1319	TM_GREEN_9	None
10	TM_GREEN_10	REB_SOLM	0	FALSE	None	None	<$>64777</>	-599	-8208	1319	TM_GREEN_10	None
11	TM_BLUE_1	REB_SOLM	0	FALSE	None	None	<$>64778</>	-3341	-2714	915	TM_BLUE_1	None
12	TM_BLUE_2	REB_SOLM	0	FALSE	None	None	<$>64779</>	-3355	-3205	912	TM_BLUE_2	None
13	TM_BLUE_3	REB_SOLM	0	FALSE	None	None	<$>64780</>	-3359	-3789	911	TM_BLUE_3	None
14	TM_BLUE_4	REB_SOLM	0	FALSE	None	None	<$>64781</>	-3358	-4369	913	TM_BLUE_4	None
15	TM_BLUE_5	REB_SOLM	0	FALSE	None	None	<$>64782</>	-3379	-5050	914	TM_BLUE_5	None
16	TM_RED_1	REB_SOLM	90	FALSE	None	None	<$>64783</>	725	-783	985	TM_RED_1	None
17	TM_RED_2	REB_SOLM	90	FALSE	None	None	<$>64784</>	-650	-792	985	TM_RED_2	None
18	TM_GOLD_1	REB_SOLM	270	FALSE	None	None	<$>64785</>	703	787	985	TM_GOLD_1	None
19	TM_DIA_1	REB_SOLM	270	FALSE	None	None	<$>64786</>	-708	793	985	TM_DIA_1	None
20	SHOP_EVENT_CITY11	COM_GIRLa2_1	90	FALSE	None	None	<$>10799</>	419	-772	985	SHOP_AUCH_CITEM	None
21	SHOP_EVENT_CITY12	COM_GIRLa2_1	90	FALSE	None	None	<$>10799</>	-400	-800	985	SHOP_AUCH_CITEM	None
22	SHOP_EVENT_CITY13	COM_GIRLa2_1	270	FALSE	None	None	<$>10799</>	435	812	985	SHOP_AUCH_CITEM	None
23	SHOP_EVENT_CITY14	COM_GIRLa2_1	270	FALSE	None	None	<$>10799</>	-478	800	985	SHOP_AUCH_CITEM	None
