ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	112	128	160	12581	Monster_Gigantosnail	500	4000	None
2	TRUE	0	110	192	192	12591	Monster_Jumpingfish3	500	4000	None
3	TRUE	0	111	160	128	12601	Monster_Treasuremimic	500	4000	None
4	TRUE	0	111	64	96	12611	Monster_Locke	500	4000	None
5	TRUE	0	110	96	64	12621	Monster_spidercrab3	500	4000	None
6	FALSE	0	111	1	0	12592	Monster_Jumpingfish3_Elite	50	400000	None
7	FALSE	0	112	1	0	12602	Monster_Treasuremimic_Elite	500	400000	None
8	FALSE	0	112	1	0	12612	Monster_Locke_Elite	500	400000	None
9	FALSE	0	110	1	0	60120	Trigger_Largestone	500	10000	None
10	FALSE	0	108	1	0	70180	Mission_CatherineEvent	50	1000	MON_SUMMON_BOSS
11	FALSE	0	110	1	0	70190	Mission_CatherineEvent2	500	1000	MON_SUMMON_BOSS2
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
