ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	130	50	25	40153	Monster_einwetter_sp_newraid	500	50000	None
2	TRUE	0	130	50	25	40163	Monster_einwetter_rg_newraid	500	50000	None
3	TRUE	0	130	50	25	40173	Monster_einwetter_dg_newraid	500	50000	None
4	TRUE	0	130	50	25	40182	Monster_TwinHeaded_lght_newraid	500	50000	None
5	TRUE	0	130	50	25	40212	Monster_GaviDiLight_lght_newraid	500	50000	None
6	TRUE	0	130	50	25	40222	Monster_lightskeletontg_newraid	500	50000	None
7	TRUE	0	130	10	5	40192	Monster_WeirdKnight_lght_newraid	500	80000	None
8	TRUE	0	130	50	25	40202	Monster_Masquerader_lght_newraid	500	50000	None
9	FALSE	1	130	1	0	90161	MONSTER_EINWETTERCHIEFTAIN_RAID1	1000	190000	MONSTER_EINWETTERCHIEFTAIN_RAID
10	FALSE	2	130	1	0	90161	MONSTER_EINWETTERCHIEFTAIN_RAID2	1000	190000	MONSTER_EINWETTERCHIEFTAIN_RAID
11	FALSE	3	130	1	0	90161	MONSTER_EINWETTERCHIEFTAIN_RAID3	1000	190000	MONSTER_EINWETTERCHIEFTAIN_RAID
12	FALSE	4	135	1	0	90275	Monster_Einschwer_raid_NEW	1000	6000	MON_EINSCHWER_RAID_NEW
