ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	Name	PosX	PosY	PosZ	Script	ShopName
1	DOTTED_LINE1	DOTTED_LINE	132	FALSE	None	None	None	-1382	-2752	1304	TR_MISSION_TAYLOR	None
2	DOTTED_LINE2	DOTTED_LINE	136	FALSE	None	None	None	-1583	-2959	1304	TR_MISSION_TAYLOR	None
3	DOTTED_LINE3	DOTTED_LINE	136	FALSE	None	None	None	-1795	-3174	1304	TR_MISSION_TAYLOR	None
4	DOTTED_LINE4	DOTTED_LINE	134	FALSE	None	None	None	-2211	-3580	1304	TR_MISSION_TAYLOR	None
5	DOTTED_LINE5	DOTTED_LINE	132	FALSE	None	None	None	-1998	-3384	1304	TR_MISSION_TAYLOR	None
6	DOTTED_LINE6	DOTTED_LINE	135	FALSE	None	None	None	-7557	3380	1304	TR_MISSION_TAYLOR	None
7	DOTTED_LINE7	DOTTED_LINE	313	FALSE	None	None	None	-7759	3185	1304	TR_MISSION_TAYLOR	None
8	DOTTED_LINE8	DOTTED_LINE	133	FALSE	None	None	None	-7974	2975	1304	TR_MISSION_TAYLOR	None
9	DOTTED_LINE9	DOTTED_LINE	138	FALSE	None	None	None	-8372	2568	1304	TR_MISSION_TAYLOR	None
10	DOTTED_LINE10	DOTTED_LINE	313	FALSE	None	None	None	-8171	2775	1304	TR_MISSION_TAYLOR	None
