ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	85	54	49	11531	Monster_Ghostbaron	500	5000	None
2	TRUE	0	86	269	242	10154	Monster_Harrower	500	5000	None
3	TRUE	0	87	269	242	10155	Monster_Tvanjesty	500	5000	None
4	TRUE	0	88	161	145	10123	Monster_BurningRogue	500	5000	None
5	TRUE	0	89	161	145	10124	Monster_FreezingRogue	500	5000	None
6	TRUE	0	90	161	145	10125	Monster_ElectricRogue	500	5000	None
7	FALSE	0	85	1	0	60130	Trigger_Fallenrock	50	11000	None
8	FALSE	0	91	1	0	20541	Monster_Ghostbaronm	1000	1800000	MON_FIELD_SBOSS
9	FALSE	0	92	2	1	11532	Monster_Ghostbaron_Elite	500	900000	None
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
