ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	TR_CAS_MINE	EntranceArrow	70	FALSE	minimap_warpIn.bmp	<$>29411</>	INSIDE	<$>29411</>	3406	5824	1583	TR_CAS_MINE	None
2	C1_CAS_ADRIANA	NPC_Adriana	270	FALSE	minimap_npc.bmp	<$>4976</>	None	<$>4976</>	-2502	-5192	153	C1_CAS_ADRIANA	None
3	C1_CAS_SOFIA	NPC_Sofia	0	FALSE	minimap_npc.bmp	<$>49505</>	None	<$>49505</>	1260	-3881	134	C1_CAS_SOFIA	None
4	C1_CAS_VIVIANA	NPC_Viviana	0	FALSE	minimap_npc.bmp	<$>49503</>	None	<$>49503</>	-255	-3522	151	C1_CAS_VIVIANA	None
5	C1_CAS_ELISA	NPC_Elisa	180	FALSE	minimap_npc.bmp	<$>47092</>	None	<$>47092</>	2316	-4606	136	C1_CAS_ELISA	None
6	C1_CAS_CRUZ	NPC_Cruz	270	FALSE	minimap_npc.bmp	<$>4987</>	None	<$>4987</>	-1020	6556	1443	C1_CAS_CRUZ	None
7	C1_CAS_BILLY	NPC_Billy	0	FALSE	minimap_tool.bmp	<$>142231</>	None	<$>142231</>	-2148	5997	1402	C1_CAS_BILLY	<$>51759</>
8	C1_CAS_LUCIANO	NPC_Luciano_R	160	FALSE	minimap_npc.bmp	<$>49506</>	None	<$>49506</>	3230	4900	1431	C1_CAS_LUCIANO	None
9	NPC_CAS_BASIC_SOL2	NPC_Luciano_R	250	FALSE	None	<$>64619</>	None	<$>64619</>	2889	5552	1518	NPC_CAS_BASIC_SOL2	None
10	NPC_CAS_BASIC_SOL3	NPC_Luciano_R	250	FALSE	None	<$>64620</>	None	<$>64620</>	3637	5412	1443	NPC_CAS_BASIC_SOL3	None
11	NPC_CAS_BASIC_SOL4	NPC_Luciano_R	90	FALSE	None	<$>49625</>	None	<$>49625</>	2186	-5870	171	NPC_CAS_BASIC_SOL4	None
12	NPC_CAS_BASIC_SOL5	NPC_Luciano_R	90	FALSE	None	<$>49626</>	None	<$>49626</>	1550	-5833	130	NPC_CAS_BASIC_SOL5	None
13	NPC_CAS_BASIC_SOL9	NPC_Luciano_S	0	FALSE	None	<$>64621</>	None	<$>64621</>	-2912	-4915	148	NPC_CAS_BASIC_SOL9	None
14	NPC_CAS_BASIC_SOL7	NPC_Luciano_S	0	FALSE	None	<$>64622</>	None	<$>64622</>	-2912	-4503	148	NPC_CAS_BASIC_SOL7	None
15	NPC_CAS_BASIC_SOL6	NPC_Luciano_R	0	FALSE	None	<$>64623</>	None	<$>64623</>	-3687	-6440	202	NPC_CAS_BASIC_SOL6	None
16	NPC_CAS_BASIC_SOL8	NPC_Luciano_R	0	FALSE	None	<$>64624</>	None	<$>64624</>	-3926	-5399	160	NPC_CAS_BASIC_SOL8	None
17	WAYPOINT_CAS_BASIC	Teleportation2	0	FALSE	minimap_waypoint.bmp	<$>136776</>	None	<$>136776</>	2189	-2038	127	WAYPOINT_CAS_BASIC	None
18	SHOP_BULLET	npc_forge_nofireX	0	FALSE	None	None	None	<$>51707</>	-2199	6208	1398	BULLET_SHOP	None
19	SHOP_CAS_ANCIENT_RELIC	npc_castilla_relicchange	340	FALSE	minimap_npc.bmp	<$>4970</>	None	<$>4970</>	-2080	6538	1411	SHOP_CAS_ANCIENT_RELIC	None
20	cas_taxman	REB_SERM	16	FALSE	minimap_npc.bmp	None	None	<$>136777</>	-2193	-4635	150	NPC_TAXMAN	<$>142232</>
21	waypoint_cas	WAYPOINT_ONROAD	270	FALSE	minimap_waypoint.bmp	<$>51907</>	None	<$>51907</>	385	-1971	179	WAYPOINT_AUCH_BASIC	None
23	NPC_CASITEM_SHOP	WEP_NPC	61	FALSE	minimap_weapon.bmp	None	None	<$>95264</>	-1377	5292	1373	SHOP_VIRON_WEAPON	<$>64451</>
24	CAS_BOARD	ETC_Board2	180	FALSE	minimap_npc3.bmp	<$>63823</>	None	<$>63823</>	2227	-2561	116	CAS_BOARD	None
25	NPC_CAS_BASIC_SOL	NPC_Luciano_R2	160	FALSE	None	<$>64625</>	None	<$>64625</>	2626	4266	1287	NPC_CAS_BASIC_SOL	None
26	leonardo_cas	AUCH_LEON	358	FALSE	minimap_npc.bmp	<$>10806</>	None	<$>10806</>	254	-4415	158	LEO_SERVICE	None
27	CASH_DUNGEN_MESSAGE	Teleportation2	214	FALSE	minimap_npc.bmp	<$>6063</>	None	<$>6063</>	4029	-5928	224	CASH_DUNGEN_MESSAGE	None
28	SHOP_MARKET	REB_AUCTION	270	FALSE	minimap_market.bmp	None	None	<$>64453</>	1513	5910	1511	SHOP_MARKET	<$>64453</>
29	TR_CAS_CRUZSUB	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>64492</>	-2384	7203	1644	TR_CAS_CRUZSUB	None
30	SHOP_PROMOTION	npc_master	184	FALSE	minimap_npc.bmp	None	None	<$>95261</>	-1440	-4471	147	SHOP_PROMOTION	<$>95261</>
31	ITEM_REFINEMENT	npc_com_anvil	240	FALSE	None	None	None	<$>142225</>	923	6216	1484	ITEM_REFINEMENT	None
32	SHOP_VIRON_REINFORCE	npc_com_manc2_set	240	FALSE	minimap_reinforce.bmp	None	None	<$>95273</>	1093	6125	1474	SHOP_VIRON_REINFORCE	<$>64952</>
33	SHOP_CAS_ENCHANT	INCHANT_NPC	240	FALSE	minimap_enchant.bmp	None	None	<$>94939</>	719	6314	1489	SHOP_AUCH_ENCHANT	<$>10796</>
34	SHOP_CAS_ENCHIP	ETC_npc_slotmachine_set2	240	FALSE	None	None	None	<$>142226</>	493	6434	1473	SHOP_AUCH_ENCHIP	None
35	NPC_LUMIN_CHANGER	npc_forge_nofireY	240	FALSE	None	None	None	<$>10797</>	270	6544	1472	NPC_LUMIN_CHANGER	None
