ClassID	Division	PosX	PosY	PosZ
1	3	14586	288	670
2	3	13584	1175	670
3	3	12387	2069	670
4	3	-14080	-3654	-622
5	3	-15100	-2416	-622
6	3	-13045	-4793	-622
7	3	877	11472	-19
8	3	-155	11506	-27
9	3	-1070	11416	-17
10	3	-858	1734	-65
11	3	4245	1131	44
12	3	4728	-4599	0
13	3	281	-12844	-5
14	3	-536	-15507	-278
15	3	-2513	-13163	-278
16	3	-2099	-14885	-321
17	3	-3442	-15990	-321
18	3	-11583	-19382	-128
19	3	-9719	-19699	-320
20	3	-11597	-21276	-320
21	3	-8296	-21585	-320
22	3	-9988	-22922	-319
23	2	16967	4952	763
24	1	-18003	-6841	-529
25	0	822	-2420	-47
26	4	3321	-4104	0
