ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	130	2	1	16092	monster_bristia_newcaptainf3	200	100000	MON_FLDBST01_BNAVY_CAPTAIN
2	TRUE	0	130	2	1	16084	monster_bristia_newcaptainm2	200	100000	MON_FLDBST01_BNAVY_CAPTAIN
3	TRUE	0	130	2	1	16122	monster_bristia_newcaptainf6	200	100000	MON_FLDBST01_BNAVY_CAPTAIN
4	TRUE	1	130	2	1	16092	monster_bristia_newcaptainf3	200	100000	MON_FLDBST01_BNAVY_CAPTAIN
5	TRUE	1	130	2	1	16084	monster_bristia_newcaptainm2	200	100000	MON_FLDBST01_BNAVY_CAPTAIN
6	TRUE	1	130	2	1	16122	monster_bristia_newcaptainf6	200	100000	MON_FLDBST01_BNAVY_CAPTAIN
7	TRUE	2	130	2	1	16092	monster_bristia_newcaptainf3	200	100000	MON_FLDBST01_BNAVY_CAPTAIN
8	TRUE	2	130	2	1	16084	monster_bristia_newcaptainm2	200	100000	MON_FLDBST01_BNAVY_CAPTAIN
9	TRUE	2	130	2	1	16122	monster_bristia_newcaptainf6	200	100000	MON_FLDBST01_BNAVY_CAPTAIN
999	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
