ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	110	195	185	11641	Monster_Blizzardrevenant	500	5000	None
2	TRUE	0	112	244	231	11911	Monster_Katovicbear	500	5000	None
3	TRUE	0	111	98	93	11591	Monster_Bigfoot	500	5000	None
4	TRUE	0	110	98	93	11921	Monster_SnowfieldRufusfaux	500	5000	None
5	TRUE	0	111	98	93	11931	Monster_SnowfieldEaglehead	500	5000	None
6	TRUE	0	110	244	231	11631	Monster_elbiote	500	5000	None
7	FALSE	0	110	1	0	60180	Npc_ktv_stones01	50	8000	None
8	FALSE	0	110	1	0	11642	Monster_Blizzardrevenant_Elite	500	900000	None
9	FALSE	0	112	1	0	11912	Monster_Katovicbear_Elite	500	900000	None
10	FALSE	0	111	1	0	11592	Monster_Bigfoot_Elite	500	900000	None
11	FALSE	0	120	30	22	70771	Monster_Underghost	500	900000	None
12	FALSE	0	114	1	0	20491	Monster_avalanche_revenantRaid	500	18000000	MON_FIELD_SBOSS
13	FALSE	0	114	1	0	70190	Mission_CatherineEvent2	500	1000	MON_SUMMON_BOSS2
14	FALSE	0	106	1	0	70180	Mission_CatherineEvent	50	1000	MON_SUMMON_BOSS
15	FALSE	0	115	2	2	40063	Monster_Displaced_Valkyrie	500	1200000	MON_DISPLACED_VALKYRIE
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
