ADDDam_BM	ADDMHP_BM	ALv_BM	AR_BM	ASPD	ASPD_BM	ATK_BM	Action	Arm	AtkLayer	AtkLayer_BM	AtkMedium	AtkMetal	AtkSoft	AtkType	BLK_BM	BLOCK	BlkType	Buff	BuffATK	BuffATKKFrq	BuffATKLv	BuffFreq	BuffMidOffset	BuffTopOffset	CON	MON_ALv	MON_AR	MON_ASPD	MON_AtkLayer	MON_BLK	MON_CRT	MON_DAM	MON_DEF	MON_DLv	MON_DR	MON_DefIP	MON_DefLayer	MON_FireIP	MON_HR	MON_IMP	MON_IceIP	MON_KDRank	MON_LgtIP	MON_MHP	MON_MKP	MON_MSPD	MON_PR	MON_PsyIP	MON_RFIRE	MON_RICE	MON_RLGHT	MON_RPSY	MON_RSTAT	MON_Reflection	MonDam	PCDam	CRTATK	CRTDEF	CRT_BM	ClassID	ClassName	ClassType	Count	DBSave	DEFHYB_BM	DEFMAG_BM	DEFMEL_BM	DEFPER_BM	DEFSHO_BM	DEF_BM	DLv_BM	DOT_BM	DR_BM	DamageInfoType	DamageOffset	DefIP_BM	DefLayer	DefLayer_BM	DefType	Drop1ID	Drop1Name	Drop1Per	Drop1Quant	Drop2ID	Drop2Name	Drop2Per	Drop2Quant	Drop3ID	Drop3Name	Drop3Per	Drop3Quant	Drop4ID	Drop4Name	Drop4Per	Drop4Quant	Drop5ID	Drop5Name	Drop5Per	Drop5Quant	Drop6ID	Drop6Name	Drop6Per	Drop6Quant	DropAccFreq	DropCrystalCount	DropCrystalFreq	DropEliteEqpFreq	DropEtcFreq	DropInstFreq	DropNormEqpFreq	DropOldEqpFreq	DropRecipeFreq	EXP	ElemType	EngName	FamilyName	FireIP_BM	Grade	HITDam_BM	HP	HR_BM	HeightOffset1	HeightOffset2	HideInfo	HitOffset	HitProof	Hittable	IMP_BM	IceIP_BM	IsRaidMonster	IsTypeBoss	KDRank	KDownPower	KDownVAngle	KP	KbProof	LODDist	LgtIP_BM	LifeTime	Lv	MAGDam_BM	MELDam_BM	MHPFix	MHP_BM	MKP_BM	MSPD	MSPDFix	MSPD_BM	MSP_BM	MagicDefiance	MartialDefiance	MaterialSet	MaxR	MeleeDefiance	MinR	MinionCondition	MinionCount	MinionID	MinionID2	MinionID3	MinionID4	MinionID5	MobRank	MonBuffATKKFrq	MonClassKey	MonDam_BM	MonValue1	MonValue2	MonValue3	MonValue4	MonValue5	MonValue6	Name	PCDam_BM	PR_BM	PsyIP_BM	RFIRE	RFIRE_BM	RHP	RHP_BM	RICE	RICE_BM	RLGHT	RLGHT_BM	RPSY	RPSY_BM	RSPD	RSP_BM	RSTAT	RSTAT_BM	RaceType	Ratio	Reflection	Reflection_BM	Res	Rotate	SHTDam_BM	SPDBM	STR	Scale	SelectFilter	ShadowScale	Shape	ShootDefiance	ShowName	Size	SizeType	SkillArg1	SkillArg2	SkillArg3	SkillArg4	SkillCondition1	SkillCondition2	SkillCondition3	SkillCondition4	SkillFreq1	SkillFreq2	SkillFreq3	SkillFreq4	SkillID1	SkillID2	SkillID3	SkillID4	SplDam	SplLimit	SplRange	SplType	StartID	State_BM	Tactics	TotAbl	ViewInvi	Visible	WSPD	Wpn	WpnType
0	0	0	0	2900	0	0	0	10	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	130	158	10	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	20001	Monster_bristia_thief_Quest	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	180	0	1	0	HARD	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	30	0	0	0	0	NEUTRAL	Resistance	None	0	1	0	0	0	0	250	0	130	YES	YES	0	0	FALSE	FALSE	10	112	45	0	YES	1400	0	0	100	0	0	0	0	0	330	0	0	0	100	100	None	200	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>98376</>	0	0	0	60	0	0	0	60	0	60	0	40	0	450	0	70	0	Human	1	0	0	7	YES	0	145	10	1	MonAndPC	1	Monster_bristia_thiefF1	100	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	50	FALSE	YES	147	10	BTYPE
0	0	0	0	2900	0	0	0	25	2	0	0	0	0	Single	0	0	None	Fear	none	0	0	5	230	350	6000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	20002	monster_Spirit_Quest	MAGIC	0	100	0	0	0	0	0	0	0	0	0	None	300	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	1	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Spirit	None	0	1	0	0	0	-240	0	0	300	YES	YES	20	0	FALSE	TRUE	25	112	45	0	YES	1400	0	0	130	0	0	0	0	0	191	0	0	0	100	100	None	200	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>98355</>	0	0	20	90	0	0	0	90	0	90	0	90	0	450	0	90	0	Undead	1	0	0	7	YES	0	185	80	2	MonAndPC	1	Monster_Spectorlady	70	YES	M	LARGE	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	176	TRUE	YES	147	40	PSY
0	0	0	0	960	0	0	0	32	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	130	158	20	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	20003	Monster_Hostage1_Quest	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	156	0	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Women	None	0	1	0	0	0	0	250	0	130	YES	YES	0	0	FALSE	FALSE	10	112	45	0	YES	1400	0	0	125	0	0	0	0	0	150	0	0	0	100	100	None	140	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>98377</>	0	0	0	10	0	0	0	10	0	10	0	60	0	521	0	100	0	Human	1	0	0	7	YES	0	0	22	1	MonAndPC	1	Monster_Hostage1	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_MISSION_84	176	FALSE	YES	115	24	ATYPE
0	0	0	0	960	0	0	0	32	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	130	158	10	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	20004	Monster_Hostage2_Quest	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	156	0	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Boy	None	0	1	0	0	0	0	250	0	130	YES	YES	0	0	FALSE	FALSE	10	112	45	0	YES	1400	0	0	125	0	0	0	0	0	150	0	0	0	100	100	None	140	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>98377</>	0	0	0	10	0	0	0	10	0	10	0	60	0	521	0	95	0	Human	1	0	0	7	YES	0	0	22	1	MonAndPC	1	Monster_bristiaboy	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_MISSION_84	176	FALSE	YES	115	24	ATYPE
0	0	0	0	960	0	0	0	32	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	130	158	5	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	20005	Monster_Hostage3_Quest	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	156	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Girl	None	0	1	0	0	0	0	250	0	130	YES	YES	0	0	FALSE	FALSE	10	112	45	0	YES	1400	0	0	125	0	0	0	0	0	150	0	0	0	100	100	None	140	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>98377</>	0	0	0	10	0	0	0	10	0	10	0	60	0	521	0	95	0	Human	1	0	0	7	YES	0	0	22	1	MonAndPC	1	Quest_Girl	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_MISSION_84	176	FALSE	YES	115	24	ATYPE
0	0	0	0	2900	0	0	0	20	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	230	350	480	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	20006	Monster_Spectorlady_Quest	MAGIC	0	100	0	0	0	0	0	0	0	0	0	None	300	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Specter Lady	None	0	1	0	0	0	-140	0	0	300	NO	YES	20	0	FALSE	FALSE	0	112	45	0	NO	1400	0	0	100	0	0	0	0	0	191	0	0	0	100	100	None	100	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>94832</>	0	0	20	55	0	0	0	55	0	55	0	20	0	450	0	60	0	Undead	1	0	0	7	YES	0	145	50.5	1	MonAndPC	1	Monster_Spectorlady	90	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	156	FALSE	YES	147	80	PSY
0	0	0	20	3400	0	0	0	16	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	156	204	511	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	200	20007	Monster_NoName_Quest	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	187	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	???	None	0	1	0	0	0	0	250	0	156	NO	YES	0	0	FALSE	FALSE	10	112	45	0	NO	1680	0	0	97	0	0	0	0	0	691	0	0	0	100	100	None	120	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	???	0	0	0	18	0	0	0	18	0	18	0	5	0	628	0	5	0	Human	1	0	0	5	YES	0	0	507	1.2	PC	1	Monster_Bandelier_mag	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	1034	FALSE	YES	628	51	ATYPE
0	0	0	0	1867	0	0	0	31	2	0	0	0	0	Single	0	0	None	None	none	0	0	0	130	158	20	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	20008	Monster_infantry3_Quest	SHOOT	0	100	0	0	0	0	0	0	0	0	0	None	156	0	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Rifle Bristia Infantry	None	0	1	0	0	0	0	250	0	130	YES	YES	0	0	FALSE	FALSE	10	112	45	0	YES	1400	0	0	100	0	0	0	0	0	150	0	0	0	100	100	None	1500	100	0	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>98378</>	0	0	0	10	0	0	0	10	0	10	0	60	0	521	0	95	0	Human	1	0	0	7	YES	0	247	22	1	MonAndPC	1	Monster_bristia_infantry3	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	176	FALSE	YES	115	22	ATYPE
0	0	0	0	1867	0	0	0	31	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	130	158	20	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	20009	Monster_bloodnavy1_Quest	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	156	0	1	0	MEDIUM	89082	Bristia_WeaponBox01	200	1	189204	FallenEssence	400	1	89078	Money_Bag02	20	1	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	15	NEUTRAL	Sword blood Navy Soldier	None	0	1	0	0	0	0	250	0	130	YES	YES	0	0	FALSE	FALSE	10	112	45	0	YES	1400	0	0	100	0	0	0	0	0	677	0	0	0	100	100	None	140	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>98375</>	0	0	0	50	0	0	0	50	0	50	0	50	0	521	0	70	0	Human	1	0	0	7	YES	0	0	22	1	MonAndPC	1	Monster_bristia_newsoldier1	100	YES	S	MEDIUM	300	0	0	0	CloseTarget	None	None	None	3	0	0	0	40814	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	176	FALSE	YES	521	22	ATYPE
0	0	0	15	1867	0	0	0	31	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	130	158	20	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	20010	Monster_bloodnavy2_Quest	MELEE	0	100	0	0	0	0	0	0	0	0	10	None	156	40	1	0	MEDIUM	89082	Bristia_WeaponBox01	100	1	89083	Bristia_WeaponBox02	1000	1	189204	FallenEssence	200	1	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	15	NEUTRAL	Sword blood Navy Soldier	None	0	1	0	0	0	0	250	0	130	YES	YES	30	0	FALSE	FALSE	10	112	45	0	YES	1400	0	0	100	0	0	0	0	0	677	0	0	0	100	100	None	140	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>98375</>	0	0	0	50	0	0	0	50	0	50	0	50	0	521	0	70	0	Human	1	0	0	7	YES	0	0	22	1	MonAndPC	1	Monster_bristia_newsoldier1	100	YES	S	MEDIUM	300	0	0	0	CloseTarget	None	None	None	3	0	0	0	40814	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	176	FALSE	YES	521	22	ATYPE
