ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	121	12	1	11394	Monster_gimlet_raid2	700	60000	MON_AGGRESSIVE
2	TRUE	1	121	7	1	11394	Monster_gimlet_raid2	700	60000	MON_AGGRESSIVE
3	TRUE	2	121	7	1	11394	Monster_gimlet_raid2	700	60000	MON_AGGRESSIVE
4	TRUE	3	121	7	1	11403	Monster_gahbirus_raid	700	60000	MON_AGGRESSIVE
5	TRUE	4	121	7	1	11403	Monster_gahbirus_raid	700	60000	MON_AGGRESSIVE
6	TRUE	5	123	3	1	11394	Monster_gimlet_raid2	700	60000	MON_AGGRESSIVE
7	TRUE	5	123	3	1	11403	Monster_gahbirus_raid	700	60000	MON_AGGRESSIVE
8	TRUE	100	134	1	0	14781	Monster_Mantara	1	604800000	MON_RAID_MANTARA
9	TRUE	101	135	1	0	14671	Monster_Crueluz	1	432000000	MON_RAID_CRUELUZ
10	TRUE	102	136	1	0	14824	Monster_SpriteofGarden	1	518400000	MON_RAID_ROSE_SPIRIT
11	TRUE	103	135	1	0	14823	Monster_Homunclrosee	1	518400000	MON_RAID_ROSE_HEART
12	TRUE	104	138	1	0	14825	Monster_YuruegenBeast	1	604800000	MON_RAID_YURUEGEN
500	TRUE	5	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
