ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	Name	PosX	PosY	PosZ	Script	ShopName
1	billy_business1	NPC_TUTO_Mission_Box_A	349	FALSE	None	None	None	10729	23624	-4830	MISSION_BILLY_BLINK	None
2	billy_business2	NPC_TUTO_Mission_Box_A	246	FALSE	None	None	None	10358	23477	-4860	MISSION_BILLY_BLINK	None
3	billy_business3	NPC_TUTO_Mission_Box_A	44	FALSE	None	None	None	11102	24475	-4936	MISSION_BILLY_BLINK	None
4	billy_business4	NPC_TUTO_Mission_Box_A	0	FALSE	None	None	None	10654	24251	-4879	MISSION_BILLY_BLINK	None
5	billy_business5	NPC_TUTO_Mission_Box_A	280	FALSE	None	None	None	10908	24046	-4871	MISSION_BILLY_BLINK	None
6	billy_business6	npc_farm_giant	61	FALSE	None	None	None	10367	23994	-4875	MISSION_BILLY_BLINK	None
7	billy_business7	npc_farm_float	0	FALSE	None	None	None	12542	25561	-5529	MISSION_BILLY_BLINK	None
8	billy_business8	npc_farm_float	0	FALSE	None	None	None	12090	26051	-5529	MISSION_BILLY_BLINK	None
9	billy_business9	npc_farm_float	0	FALSE	None	None	None	12710	25817	-5529	MISSION_BILLY_BLINK	None
10	billy_business10	npc_farm_fishing	39	FALSE	None	None	None	12125	25246	-4924	MISSION_BILLY_BLINK	None
11	billy_business11	npc_farm_fishing	0	FALSE	None	None	None	12076	25071	-4962	MISSION_BILLY_BLINK	None
12	billy_business12	npc_farm_fishing	57	FALSE	None	None	None	11920	25260	-4956	MISSION_BILLY_BLINK	None
13	billy_business13	npc_farm_fishtrap_05	76	FALSE	None	None	None	12190	24525	-5041	MISSION_BILLY_BLINK	None
14	billy_business14	npc_farm_cabbage	258	FALSE	None	None	None	11384	23952	-4885	MISSION_BILLY_BLINK	None
15	billy_business15	npc_farm_cabbage	230	FALSE	None	None	None	11492	23928	-4911	MISSION_BILLY_BLINK	None
16	billy_business16	npc_farm_cabbage	0	FALSE	None	None	None	11586	23879	-4922	MISSION_BILLY_BLINK	None
17	billy_business17	npc_farm_cabbage	0	FALSE	None	None	None	11670	23833	-4929	MISSION_BILLY_BLINK	None
18	billy_business18	npc_farm_cabbage	0	FALSE	None	None	None	11764	23801	-4943	MISSION_BILLY_BLINK	None
19	billy_business19	npc_farm_cabbage	75	FALSE	None	None	None	11846	23771	-4957	MISSION_BILLY_BLINK	None
20	billy_business20	npc_farm_cabbage	0	FALSE	None	None	None	11919	23715	-4955	MISSION_BILLY_BLINK	None
21	billy_business21	npc_farm_cabbage	0	FALSE	None	None	None	11988	23669	-4956	MISSION_BILLY_BLINK	None
22	billy_business22	npc_farm_cabbage	68	FALSE	None	None	None	11369	23856	-4863	MISSION_BILLY_BLINK	None
23	billy_business23	npc_farm_cabbage	81	FALSE	None	None	None	11458	23832	-4875	MISSION_BILLY_BLINK	None
24	billy_business24	npc_farm_cabbage	264	FALSE	None	None	None	11542	23769	-4882	MISSION_BILLY_BLINK	None
25	billy_business25	npc_farm_cabbage	0	FALSE	None	None	None	11628	23731	-4891	MISSION_BILLY_BLINK	None
26	billy_business26	npc_farm_cabbage	0	FALSE	None	None	None	11727	23693	-4902	MISSION_BILLY_BLINK	None
27	billy_business27	npc_farm_cabbage	0	FALSE	None	None	None	11808	23651	-4906	MISSION_BILLY_BLINK	None
28	billy_business28	npc_farm_cabbage	71	FALSE	None	None	None	11893	23618	-4911	MISSION_BILLY_BLINK	None
29	billy_business29	npc_farm_cabbage	0	FALSE	None	None	None	11955	23558	-4909	MISSION_BILLY_BLINK	None
30	billy_business30	npc_farm_cabbage	41	FALSE	None	None	None	11339	23755	-4847	MISSION_BILLY_BLINK	None
31	billy_business31	npc_farm_cabbage	96	FALSE	None	None	None	11421	23712	-4844	MISSION_BILLY_BLINK	None
32	billy_business32	npc_farm_cabbage	261	FALSE	None	None	None	11523	23658	-4849	MISSION_BILLY_BLINK	None
33	billy_business33	npc_farm_cabbage	227	FALSE	None	None	None	11600	23626	-4857	MISSION_BILLY_BLINK	None
34	billy_business34	npc_farm_cabbage	237	FALSE	None	None	None	11689	23583	-4864	MISSION_BILLY_BLINK	None
35	billy_business35	npc_farm_cabbage	0	FALSE	None	None	None	11764	23526	-4863	MISSION_BILLY_BLINK	None
36	billy_business36	npc_farm_cabbage	0	FALSE	None	None	None	11844	23484	-4867	MISSION_BILLY_BLINK	None
37	billy_business37	npc_farm_cabbage	0	FALSE	None	None	None	11923	23460	-4878	MISSION_BILLY_BLINK	None
38	billy_business38	npc_farm_foodbox_04	94	FALSE	None	None	None	11196	23297	-4780	MISSION_BILLY_BLINK	None
39	billy_business39	npc_farm_magicbean	242	FALSE	None	None	None	10888	23394	-4805	MISSION_BILLY_BLINK	None
40	billy_business40	npc_farm_apple_02	0	FALSE	None	None	None	12275	23533	-4972	MISSION_BILLY_BLINK	None
41	billy_business41	npc_farm_apple_02	0	FALSE	None	None	None	12461	23402	-4974	MISSION_BILLY_BLINK	None
42	billy_business42	npc_farm_apple_02	0	FALSE	None	None	None	12627	23267	-4975	MISSION_BILLY_BLINK	None
43	billy_business43	npc_farm_apple_02	0	FALSE	None	None	None	12428	22965	-4878	MISSION_BILLY_BLINK	None
44	billy_business44	npc_farm_apple_02	0	FALSE	None	None	None	12181	23434	-4919	MISSION_BILLY_BLINK	None
45	billy_business45	npc_farm_apple_02	0	FALSE	None	None	None	12351	23283	-4912	MISSION_BILLY_BLINK	None
46	billy_business46	npc_farm_apple_02	0	FALSE	None	None	None	12528	23133	-4918	MISSION_BILLY_BLINK	None
47	billy_business47	npc_farm_apple_02	0	FALSE	None	None	None	12278	23129	-4870	MISSION_BILLY_BLINK	None
48	billy_business48	npc_farm_apple_02	0	FALSE	None	None	None	12075	23321	-4872	MISSION_BILLY_BLINK	None
49	billy_business49	COM_JACK	146	FALSE	None	None	None	11805	23224	-4827	MISSION_BILLY_BLINK	None
50	billy_business50	cowsuit_f	154	FALSE	None	None	None	11871	23299	-4849	MISSION_BILLY_BLINK	None
51	billy_business51	NPC_TUTO_Mission_Box_A	79	FALSE	None	None	None	11532	23069	-4777	MISSION_BILLY_BLINK	None
52	billy_business52	NPC_TUTO_COIM_FISHa	336	FALSE	None	None	None	11317	23438	-4803	MISSION_BILLY_BLINK	None
53	billy_business53	GIG_PET_NPC	55	FALSE	None	None	None	11458	23250	-4791	MISSION_BILLY_BLINK	None
54	Npc54	NPC_Billy	82	FALSE	None	None	<$>51871</>	11605	23209	-4799	MISSION_BILLY1	None
