AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlessType	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DblAttach	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncHeal	IncINT	IncLegend	IncMHP	IncMSP	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSAtk	MSAtk_Opt	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MediumBane	MetalBane	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	Option4ID	Option4MaxValue	Option4MinValue	OptionGroup	PCAtk	PCAtk_Opt	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	ReinProtectLv	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	SoftBane	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseAnim	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	9	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	12	0	0	0	block_buckler.ogg	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_None	<$>13438</>	10000	NoWeapon	None	NO	0	0	FALSE	1	0	0	RH	0	None	0	0	0	0	None	None	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	None	SH	None	None	0	0	FALSE	None	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>13438</>	SYS_item_column_red	0	<$>13438</>	ATYPE	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	10000	1.5	None	0	0	0	Weapon	0	None	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	32	0	0	None	0	None	0	None	0	None	0	None	0	atk_sword1.ogg	0	0	32	0	0	0	block_sword.ogg	hit_sword1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Sword	<$>34664</>	10001	QueensSword	Sword	NO	0	0	FALSE	1	0	0	RH	0	<$>43949</>	0	160	90	0	None	NormEqp	None	drop_sword.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	1	Queen's Sword	SH	None	None	2147483647	0	FALSE	it_w_broadsword	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>34664</>	SYS_item_column_red	0	<$>43948</>	BTYPE	1	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	5	None	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140747</>	1	10001	1.5	None	7	0	0	Weapon	0	<$>43950</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	1	TRUE	1	3_1	0	0	0
0	0	0	24	0	0	None	0	None	0	None	0	None	0	None	0	atk_dagger1.ogg	0	0	24	0	0	0	block_dagger.ogg	hit_dagger1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Dagger	<$>29642</>	10002	QueensDagger	Dagger	NO	0	0	FALSE	1	0	0	RH	0	<$>43949</>	0	10	40	0	None	NormEqp	None	drop_dagger.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_BACK_Dagger_L	Dummy_BACK_Dagger_R	TRUE	0	None	1	Queen's knife	SH	None	None	2147483647	0	FALSE	it_w_seldenknife	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29642</>	SYS_item_column_red	0	<$>43951</>	ATYPE	0.5	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	3	None	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140597</>	1	10002	1.2	None	7	0	0	Weapon	0	<$>43952</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	1	TRUE	1	3_2	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	atk_shield1.ogg	0	0	0	4	0	0	block_shield.ogg	hit_shield1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Shield	<$>29647</>	10003	QueensArmguard	Shield	NO	4	0	FALSE	1	0	0	LH	0	<$>43949</>	0	-5	5	0	None	NormEqp	None	drop_shield_l.ogg	Dummy_L_FOREARM	N/A	N/A	N/A	N/A	N/A	TRUE	10	None	1	Queen's Armguard	SH	None	None	2147483647	0	FALSE	it_w_armguard	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29647</>	SYS_item_column_red	0	<$>43953</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHIELD1	0	0	0	0	NO	1	None	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140747</>	1	10003	2	None	17	0	1	Shield	0	<$>43954</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	1	TRUE	1	None	0	0	0
0	0	0	40	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.ogg	0	0	40	0	0	0	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	10004	QueensRod	Rod	NO	0	0	FALSE	1	0	0	RH	0	<$>43949</>	0	30	50	0	None	NormEqp	None	drop_staff.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_R_HAND	TRUE	10	None	1	Queen's Rod	SH	None	None	2147483647	0	FALSE	it_w_rod	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29652</>	SYS_item_column_red	0	<$>43955</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	0	0	NO	7	None	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>141155</>	1	10004	1	None	22	0	0	Weapon	0	<$>43956</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	51	0	0	None	0	None	0	None	0	None	0	None	0	atk_rifle1.ogg	0	0	51	0	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rifle	<$>29644</>	10005	QueensMatchlock	Rifle	NO	0	0	FALSE	1	0	0	RH	0	<$>43949</>	0	90	5	0	None	NormEqp	None	drop_rifle.ogg	Dummy_L_HAND_RIFLE	Dummy_R_HAND_RIFLE	N/A	N/A	Dummy_BACK_RIFLE	Dummy_BACK_RIFLE	TRUE	10	None	1	Queen's Match-lock rifle 28	SH	None	None	2147483647	0	FALSE	it_w_musket	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29644</>	SYS_item_column_red	0	<$>43957</>	BTYPE	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	0	0	NO	5	None	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>141156</>	1	10005	1.2	None	22	0	0	Weapon	0	<$>43958</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	8	0	53	0	0	None	0	None	0	None	0	None	0	None	0	atk_pistol1.ogg	0	0	35	0	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Pistol	<$>29643</>	10006	Dellinger	Pistol	NO	0	0	FALSE	1	0	0	RH	0	<$>43960</>	0	90	5	0	None	NormEqp	None	drop_pistol.ogg	Dummy_L_HAND_PISTOL	Dummy_R_HAND_PISTOL	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	10	None	16	Dellinger	SH	None	None	2147483647	0	FALSE	it_w_ironpistol	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29643</>	SYS_item_column_red	0	<$>43959</>	BTYPE	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	0	0	NO	3	None	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>141157</>	1	10006	1.8	None	77	0	0	Weapon	0	<$>43962</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	16	TRUE	4	None	0	0	0
0	0	0	122	0	0	None	0	None	0	None	0	None	0	None	0	atk_rifle1.ogg	0	0	51	0	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rifle	<$>29644</>	10007	BakirRifle	Rifle	NO	0	0	FALSE	1	0	0	RH	0	<$>43964</>	0	90	5	0	None	NormEqp	None	drop_rifle.ogg	Dummy_L_HAND_RIFLE	Dummy_R_HAND_RIFLE	N/A	N/A	Dummy_BACK_RIFLE	Dummy_BACK_RIFLE	TRUE	10	None	32	Barkir rifle	SH	None	None	2147483647	0	FALSE	it_w_brownbess	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29644</>	SYS_item_column_red	0	<$>43963</>	BTYPE	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	200	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	0	0	NO	5	None	4160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140709</>	1	10007	1.2	None	1144	0	0	Weapon	0	<$>43965</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	32	TRUE	8	None	0	0	0
0	10	0	145	0	0	None	0	None	0	None	0	None	0	None	0	atk_sabre1.ogg	0	0	37	0	0	0	block_sabre.ogg	hit_sabre1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Sabre	<$>29639</>	10008	SilverBaron	Sabre	NO	0	0	FALSE	1	0	0	RH	0	<$>43967</>	0	90	5	0	None	NormEqp	None	drop_sword.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	44	Silver-baron	SH	None	None	2147483647	0	FALSE	it_w_jadeslicer	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29639</>	SYS_item_column_red	0	<$>43966</>	ATYPE	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	5	None	7040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140609</>	1	10008	1.8	None	1936	0	0	Weapon	0	<$>43968</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	44	TRUE	16	None	0	0	0
0	0	0	97	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.ogg	0	0	27	0	0	0	block_rapier.ogg	hit_rapier1.ogg	0	None	None	0	None	10	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	10009	AndreSpecial	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>43970</>	0	-160	95	0	None	NormEqp	None	drop_sword.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	56	Andre Special	SH	None	None	2147483647	0	FALSE	it_w_fleuret	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29638</>	SYS_item_column_red	0	<$>43969</>	BTYPE	0.8	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	5	None	32400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140648</>	1	10009	1.5	None	8910	0	0	Weapon	0	<$>43971</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	56	TRUE	14	2_4	0	0	0
