ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	ALQ02_WORKER	COM_SELDEN	264	FALSE	minimap_npc.bmp	<$>64477</>	None	<$>64477</>	-201	2658	-3359	ALQ02_WORKER	None
2	EVENT_ELEC_DOOR	TutorialTrigger_White_3m	91	FALSE	minimap_warpIn.bmp	<$>10241</>	INSIDE	<$>10241</>	-15921	-2331	-2806	EVENT_ELEC_DOOR	None
6	npc_ferru_big01	npc_ferru_big	216	FALSE	minimap_mission.bmp	<$>64478</>	None	<$>64478</>	-10674	11846	-2946	PIONEER_NOTICE	None
10	npc_ferru_big02	npc_ferru_big	182	FALSE	minimap_mission.bmp	<$>64482</>	None	<$>64478</>	20428	-7865	-3492	PIONEER_NOTICE	None
14	TR_BST_CYMON01	TutorialTrigger_Black_10m	136	FALSE	None	None	None	None	-16956	4849	-3428	TR_BST_CYMON01_2	None
15	TR_BST_CYMON02	TutorialTrigger_Black_10m	196	FALSE	None	None	None	None	-2366	-2533	-3058	TR_BST_CYMON02_2	None
16	NPC_ARMONIA_MONGEN_ALQ02	Trigger_Black_None	0	FALSE	None	None	None	<$>117874</>	18947	-9881	-3540	NPC_ARMONIA_MONGEN_FLDBOSS	None
17	TR_Q_SCT_LIUNG_03	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>188761</>	-13983	-2459	-3010	TR_Q_SCT_LIUNG_03	None
100	TR_ORDENQUEST_15	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>188762</>	-15122	-1755	-3018	TR_ORDENQUEST_15	None
200	TR_Q_SCT_FREEDAY_14	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>191921</>	-14669	-2034	-2986	TR_Q_SCT_FREEDAY_14	None
