ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	NPC_BTL_BAH05_01	Trigger_Black_None	0	FALSE	None	None	None	<$>108858</>	12313	-33737	-500	NPC_BTL_BAH05_01	None
2	NPC_BTL_BAH05_02	Trigger_Black_None	0	FALSE	None	None	None	<$>108859</>	12313	-33737	-500	NPC_BTL_BAH05_02	None
3	C1_BAH_NENA	npc_nena	301	FALSE	minimap_npc.bmp	None	None	<$>108656</>	-7229	-4529	670	C1_BAH_NENA	None
4	TR_SIERRA_QUEST_BAH05	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>108857</>	-6331	-6678	648	TR_SIERRA_QUEST_BAH05	None
5	TR_MAINQUEST_BAH04	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>111077</>	13473	-31122	-705	TR_MAINQUEST_BAH04	None
6	TR_MAINQUEST_BAH05	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>111078</>	-7847	23749	-557	TR_MAINQUEST_BAH05	None
7	TR_MAINQUEST_BAH06	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>111079</>	-9804	23431	-647	TR_MAINQUEST_BAH06	None
8	TR_MAINQUEST_BAH07	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>111080</>	-11110	23179	-650	TR_MAINQUEST_BAH07	None
9	NPC_ARMONIA_MONGEN_BAH05	Trigger_Black_None	0	FALSE	None	None	None	<$>117874</>	-6947	23428	-597	NPC_ARMONIA_MONGEN_FLDBOSS	None
10	TR_ORDENQUEST_01	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>185434</>	-10940	23148	-663	TR_ORDENQUEST_01	None
50	TR_BTL_BAH05_OUT	EntranceArrow	250	FALSE	minimap_warpOut.bmp	<$>28786</>	OUTSIDE	<$>28786</>	12617	-33664	-504	TR_BTL_BAH_05_WARP_OUT	None
100	NPC_BAH_STONE01	NPC_BAH_STONE01	0	FALSE	None	<$>113106</>	None	None	9047	11942	-592	NPC_BAH_STONE1	None
101	NPC_BAH_STONE02	NPC_BAH_STONE01	0	FALSE	None	<$>113106</>	None	None	827	-854	-378	NPC_BAH_STONE2	None
102	NPC_BAH_STONE03	NPC_BAH_STONE01	0	FALSE	None	<$>113106</>	None	None	-5734	-4763	640	NPC_BAH_STONE3	None
103	NPC_BAH_STONE04	NPC_BAH_STONE02	0	FALSE	None	<$>113107</>	None	None	1877	-9977	-373	NPC_BAH_STONE4	None
200	NPC_RAID_RESPAWN_MANAGER	Trigger_Black_None	0	FALSE	None	None	None	<$>117890</>	14180	-28697	-705	NPC_RAID_RESPAWN_MANAGER	None
