ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	130	7	3	13042	monster_Soulofancientfighter	700	10000	None
2	TRUE	0	130	5	2	13052	monster_Soulancientfighter2	700	10000	None
3	TRUE	1	130	7	3	13042	monster_Soulofancientfighter	700	10000	None
4	TRUE	1	130	5	2	13052	monster_Soulancientfighter2	700	10000	None
5	TRUE	2	130	7	3	13042	monster_Soulofancientfighter	700	10000	None
6	TRUE	2	130	5	2	13052	monster_Soulancientfighter2	700	10000	None
7	TRUE	3	130	7	3	13042	monster_Soulofancientfighter	700	10000	None
8	TRUE	3	130	5	2	13052	monster_Soulancientfighter2	700	10000	None
9	TRUE	4	130	7	3	13042	monster_Soulofancientfighter	700	10000	None
10	TRUE	4	130	5	2	13052	monster_Soulancientfighter2	700	10000	None
11	TRUE	5	130	7	3	13042	monster_Soulofancientfighter	700	10000	None
12	TRUE	5	130	5	2	13052	monster_Soulancientfighter2	700	10000	None
13	TRUE	6	130	7	3	13042	monster_Soulofancientfighter	700	10000	None
14	TRUE	6	130	5	2	13052	monster_Soulancientfighter2	700	10000	None
15	TRUE	7	130	7	3	13042	monster_Soulofancientfighter	700	10000	None
16	TRUE	7	130	5	2	13052	monster_Soulancientfighter2	700	10000	None
