ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
11	TRUE	0	140	30	20	13451	Monster_BioMan	500	10000	None
12	TRUE	0	141	20	15	13471	Monster_Knightsmell	500	15000	None
13	TRUE	0	139	10	7	10811	Monster_Jabberwock	500	15000	None
14	TRUE	0	139	10	7	10821	Monster_Ironmaiden	500	15000	None
15	TRUE	0	139	10	7	10831	Monster_GhostlyFather	500	15000	None
16	TRUE	0	142	10	5	13441	Monster_Jaq_Beholder	500	60000	None
17	FALSE	0	143	1	1	13473	Monster_Knightsmell_Elite	500	200000	None
21	TRUE	1	140	60	55	13451	Monster_BioMan	500	10000	None
22	TRUE	1	141	20	10	13471	Monster_Knightsmell	500	15000	None
23	TRUE	1	139	10	7	10811	Monster_Jabberwock	500	15000	None
24	TRUE	1	139	10	7	10821	Monster_Ironmaiden	500	15000	None
25	TRUE	1	139	10	7	10831	Monster_GhostlyFather	500	15000	None
26	TRUE	1	142	5	2	13441	Monster_Jaq_Beholder	500	60000	None
27	FALSE	1	143	1	1	13473	Monster_Knightsmell_Elite	500	200000	None
31	TRUE	2	140	35	20	13451	Monster_BioMan	500	10000	None
32	TRUE	2	141	15	10	13471	Monster_Knightsmell	500	15000	None
33	TRUE	2	139	10	7	10811	Monster_Jabberwock	500	15000	None
34	TRUE	2	139	10	7	10821	Monster_Ironmaiden	500	15000	None
35	TRUE	2	139	10	7	10831	Monster_GhostlyFather	500	15000	None
36	TRUE	2	142	10	5	13441	Monster_Jaq_Beholder	500	60000	None
37	FALSE	2	143	1	1	13473	Monster_Knightsmell_Elite	500	200000	None
