ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	Name	PosX	PosY	PosZ	Script	ShopName
31	DOTTED_LINE1	DOTTED_LINE	125	FALSE	None	None	None	-142	2069	1340	TR_MISSION_TAYLOR	None
32	DOTTED_LINE2	DOTTED_LINE	120	FALSE	None	None	None	-913	1542	1332	TR_MISSION_TAYLOR	None
33	DOTTED_LINE3	DOTTED_LINE	124	FALSE	None	None	None	-653	1694	1332	TR_MISSION_TAYLOR	None
34	DOTTED_LINE4	DOTTED_LINE	126	FALSE	None	None	None	-401	1879	1331	TR_MISSION_TAYLOR	None
35	DOTTED_LINE5	DOTTED_LINE	125	FALSE	None	None	None	363	2449	1352	TR_MISSION_TAYLOR	None
36	DOTTED_LINE6	DOTTED_LINE	127	FALSE	None	None	None	116	2263	1349	TR_MISSION_TAYLOR	None
37	DOTTED_LINE7	DOTTED_LINE	168	FALSE	None	None	None	1275	4447	1344	TR_MISSION_TAYLOR	None
38	DOTTED_LINE8	DOTTED_LINE	161	FALSE	None	None	None	979	3273	1362	TR_MISSION_TAYLOR	None
39	DOTTED_LINE9	DOTTED_LINE	165	FALSE	None	None	None	1083	3561	1361	TR_MISSION_TAYLOR	None
40	DOTTED_LINE10	DOTTED_LINE	168	FALSE	None	None	None	1144	3858	1350	TR_MISSION_TAYLOR	None
41	DOTTED_LINE11	DOTTED_LINE	166	FALSE	None	None	None	1211	4145	1344	TR_MISSION_TAYLOR	None
42	DOTTED_LINE12	DOTTED_LINE	315	FALSE	None	None	None	-1739	5228	1338	TR_MISSION_TAYLOR	None
43	DOTTED_LINE13	DOTTED_LINE	315	FALSE	None	None	None	-1929	5023	1332	TR_MISSION_TAYLOR	None
44	DOTTED_LINE14	DOTTED_LINE	321	FALSE	None	None	None	-2324	4549	1332	TR_MISSION_TAYLOR	None
45	DOTTED_LINE15	DOTTED_LINE	322	FALSE	None	None	None	-2723	4067	1337	TR_MISSION_TAYLOR	None
46	DOTTED_LINE16	DOTTED_LINE	318	FALSE	None	None	None	-2529	4308	1332	TR_MISSION_TAYLOR	None
47	DOTTED_LINE17	DOTTED_LINE	140	FALSE	None	None	None	-2122	4793	1332	TR_MISSION_TAYLOR	None
