ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	C1_IFARM_ORNELLA	npc_ifarm_Ornella	270	FALSE	minimap_npc.bmp	<$>234695</>	None	<$>234695</>	-1	8142	-39	C1_IFARM_ORNELLA	None
2	C1_IFARM_VANRARE	npc_ifarm_VanRare	267	FALSE	minimap_npc.bmp	<$>234418</>	None	<$>234418</>	810	7463	-16	C1_IFARM_VANRARE	None
3	C1_IFARM_BERTHERARE	npc_ifarm_bertherare	358	FALSE	minimap_npc.bmp	<$>213518</>	None	<$>213518</>	-5722	5450	99	C1_IFARM_BERTHERARE	None
4	C1_IFARM_ANIESRARE	npc_ifarm_anies2	272	FALSE	minimap_npc.bmp	<$>213520</>	None	<$>213520</>	2447	6782	5	C1_IFARM_ANIESRARE	None
5	IFARM_PRIEST1	arm_cardinal3	184	FALSE	minimap_npc.bmp	<$>117845</>	None	<$>117845</>	5745	5437	99	IFARM_PRIEST1	None
6	IFARM_PRIEST2	arm_cardinal3	191	FALSE	minimap_npc.bmp	<$>117844</>	None	<$>117844</>	1679	6212	5	IFARM_PRIEST2	None
7	C1_IFARM_NECRO_BIBLE	arm_necrobible	358	FALSE	minimap_npc.bmp	<$>117867</>	None	<$>117867</>	-2536	-4425	5	C1_IFARM_NECRO_BIBLE	None
8	C1_IFARM_OLGA	arm_paladin_m2	267	FALSE	minimap_npc.bmp	<$>117855</>	None	<$>117855</>	40	-12891	150	C1_IFARM_OLGA	None
100	PRAY_EFFECT	Trigger_Black_None	0	FALSE	None	None	None	<$>118589</>	-1	8142	-39	NPC_PRAY_BUFF_MANAGER_EFFECT	None
101	IFARM_NPC1	Trigger_Black_None	0	FALSE	None	None	None	<$>237758</>	951	8406	-16	IFARM_NPC1	None
102	TR_IFARMMAIN02_01	TutorialTrigger_Black_6m	0	FALSE	None	None	None	<$>237759</>	144	-11194	-16	TR_IFARMMAIN02_01	None
300	TR_IFARMMAIN03_7	TutorialTrigger_Black_3m	0	FALSE	None	None	None	TR_IFARMMAIN03_7	0	-14866	435	TR_IFARMMAIN03_7	None
301	TR_IFARMMAIN03_15	TutorialTrigger_Black_3m	0	FALSE	None	None	None	TR_IFARMMAIN03_15	-2	7738	-5	TR_IFARMMAIN03_15	None
302	TR_IFARMMAIN03_20	TutorialTrigger_Black_3m	0	FALSE	None	None	None	TR_IFARMMAIN03_20	-10	4183	-16	TR_IFARMMAIN03_20	None
