ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	Name	PosX	PosY	PosZ	Script	ShopName
1	tr_saint_zone_01	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	16728	-673	-2675	TR_TUTO_03	None
2	tr_saint_zone_02	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	16685	-1273	-2677	TR_TUTO_03	None
3	tr_saint_zone_03	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	16007	-1271	-2679	TR_TUTO_03	None
4	tr_saint_zone_04	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	15978	-750	-2680	TR_TUTO_03	None
5	tr_saint_zone_05	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	16246	-985	-2674	TR_TUTO_03	None
6	tr_saint_zone_06	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-251	-14749	-2675	TR_TUTO_02	None
7	tr_saint_zone_07	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-233	-15278	-2675	TR_TUTO_02	None
8	tr_saint_zone_08	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-1066	-15269	-2678	TR_TUTO_02	None
9	tr_saint_zone_09	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-905	-14781	-2679	TR_TUTO_02	None
10	tr_saint_zone_10	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-636	-14994	-2674	TR_TUTO_02	None
11	tr_saint_zone_11	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-66193	2720	-2674	TR_TUTO_01	None
12	tr_saint_zone_12	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-66228	3231	-2675	TR_TUTO_01	None
13	tr_saint_zone_13	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-66951	3224	-2679	TR_TUTO_01	None
14	tr_saint_zone_14	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-66997	2728	-2680	TR_TUTO_01	None
15	tr_saint_zone_15	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-66596	3008	-2672	TR_TUTO_01	None
16	pass_g_thr	COIM_GIRLb1	342	FALSE	minimap_npc.bmp	<$>64905</>	<$>64905</>	14029	-719	-2346	TUTO_GIRL	None
17	pass_w_thr	REB_BANK	28	FALSE	minimap_npc.bmp	<$>64906</>	<$>64906</>	13463	-1586	-2273	TUTO_WOMAN	None
18	graci_thr	COIM_GRACIELO	291	FALSE	minimap_npc.bmp	<$>64907</>	<$>64907</>	14485	-1516	-2380	TUTO_LASCAL	None
19	sharif_thr	COIM_MER_TUTO	261	FALSE	minimap_npc.bmp	<$>3367</>	<$>3367</>	13875	-1373	-2322	TUTO_SHARIF	None
20	captain_thr	NPC_REB_CAPTAIN	3	FALSE	minimap_npc.bmp	<$>64803</>	<$>64803</>	15706	-1050	-2675	TUTO_RICARDO	None
21	barrack_thr	COIM_SOLM2	0	FALSE	minimap_npc.bmp	<$>64418</>	<$>64418</>	15801	-1240	-2674	TUTO_BARRACK	None
22	esp_officer_thr	COIM_SOLM2	0	FALSE	minimap_npc.bmp	<$>64416</>	<$>64416</>	15764	-867	-2674	ESP_T02_OFFICER	None
23	pass_g_two	COIM_GIRLb1	322	FALSE	minimap_npc.bmp	<$>64905</>	<$>64905</>	-2918	-14479	-2347	TUTO_GIRL	None
24	pass_w_two	REB_BANK	41	FALSE	minimap_npc.bmp	<$>64906</>	<$>64906</>	-3623	-15304	-2268	TUTO_WOMAN	None
25	graci_two	COIM_GRACIELO	282	FALSE	minimap_npc.bmp	<$>64907</>	<$>64907</>	-2540	-15377	-2382	TUTO_LASCAL	None
26	sharif_two	COIM_MER_TUTO	257	FALSE	minimap_npc.bmp	<$>3367</>	<$>3367</>	-3118	-15157	-2325	TUTO_SHARIF	None
27	captain_two	NPC_REB_CAPTAIN	356	FALSE	minimap_npc.bmp	<$>64803</>	<$>64803</>	-1288	-15018	-2675	TUTO_RICARDO	None
28	esp_officer_two	COIM_SOLM2	0	FALSE	minimap_npc.bmp	<$>64416</>	<$>64416</>	-1232	-14823	-2673	ESP_T02_OFFICER	None
29	barrack_two	COIM_SOLM2	0	FALSE	minimap_npc.bmp	<$>64418</>	<$>64418</>	-1220	-15196	-2674	TUTO_BARRACK	None
30	pass_g_one	COIM_GIRLb1	345	FALSE	minimap_npc.bmp	<$>64905</>	<$>64905</>	-68999	3472	-2338	TUTO_GIRL	None
31	pass_w_one	REB_BANK	28	FALSE	minimap_npc.bmp	<$>64906</>	<$>64906</>	-69616	2625	-2268	TUTO_WOMAN	None
32	graci_one	COIM_GRACIELO	282	FALSE	minimap_npc.bmp	<$>64907</>	<$>64907</>	-68617	2627	-2375	TUTO_LASCAL	None
33	sharif_one	COIM_MER_TUTO	278	FALSE	minimap_npc.bmp	<$>3367</>	<$>3367</>	-69109	2855	-2326	TUTO_SHARIF	None
34	captain_one	NPC_REB_CAPTAIN	0	FALSE	minimap_npc.bmp	<$>64803</>	<$>64803</>	-67306	2983	-2674	TUTO_RICARDO	None
35	barrack_one	COIM_SOLM2	0	FALSE	minimap_npc.bmp	<$>64418</>	<$>64418</>	-67232	2799	-2673	TUTO_BARRACK	None
36	esp_officer_one	COIM_SOLM2	0	FALSE	minimap_npc.bmp	<$>64416</>	<$>64416</>	-67207	3186	-2674	ESP_T02_OFFICER	None
