ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	109	75	75	21151	Monster_Fordoi	500	2000	MON_FLD_VIRON
2	TRUE	0	110	40	40	21141	Monster_Vordoi	500	2000	MON_FLD_VIRON
3	TRUE	1	110	35	35	21121	Monster_Jatagaras	500	2000	MON_FLD_VIRON
4	TRUE	1	109	125	125	21151	Monster_Fordoi	500	2000	MON_FLD_VIRON
5	TRUE	1	111	50	50	21141	Monster_Vordoi	500	2000	MON_FLD_VIRON
6	TRUE	2	111	23	23	21121	Monster_Jatagaras	500	2000	MON_FLD_VIRON
7	TRUE	2	110	75	75	21151	Monster_Fordoi	500	2000	MON_FLD_VIRON
8	TRUE	2	112	40	40	21141	Monster_Vordoi	500	2000	MON_FLD_VIRON
9	TRUE	3	112	23	23	21121	Monster_Jatagaras	500	2000	MON_FLD_VIRON
10	TRUE	3	113	50	50	21151	Monster_Fordoi	500	2000	MON_FLD_VIRON
11	TRUE	3	114	38	38	21141	Monster_Vordoi	500	2000	MON_FLD_VIRON
12	TRUE	4	115	13	13	21121	Monster_Jatagaras	500	2000	MON_FLD_VIRON
13	TRUE	4	114	75	75	21151	Monster_Fordoi	500	2000	MON_FLD_VIRON
14	TRUE	4	116	25	25	21141	Monster_Vordoi	500	2000	MON_FLD_VIRON
15	TRUE	5	117	10	10	21121	Monster_Jatagaras	500	2000	MON_FLD_VIRON
16	TRUE	5	118	30	30	21151	Monster_Fordoi	500	2000	MON_FLD_VIRON
17	TRUE	5	119	5	5	21141	Monster_Vordoi	500	2000	MON_FLD_VIRON
18	TRUE	0	110	5	5	21123	Monster_Jatagaras_Elite	500	600000	MON_FLD_VIRON
19	TRUE	1	112	5	5	21153	Monster_Fordoi_Elite	500	600000	MON_FLD_VIRON
20	TRUE	2	114	5	5	21143	Monster_Vordoi_Elite	500	600000	MON_FLD_VIRON
21	TRUE	3	116	5	5	21123	Monster_Jatagaras_Elite	500	600000	MON_FLD_VIRON
22	TRUE	4	118	5	5	21153	Monster_Fordoi_Elite	500	600000	MON_FLD_VIRON
23	TRUE	5	120	1	1	21143	Monster_Vordoi_Elite	500	1200000	MON_FLD_VIRON
24	FALSE	6	120	1	1	21154	Monster_Fordoi_Mission	500	36000000	MON_FLD_VIRON01_BOSS
25	FALSE	7	120	1	1	21145	Monster_Vordoi_Mission2	500	72000000	MON_FLD_VIRON01_BOSS
26	FALSE	9	108	1	1	21155	Monster_Fordoi_Mission2	500	7200000	MON_FLD_VIRON01_BOSS
27	FALSE	5	125	1	1	21154	Monster_Fordoi_Mission	500	36000000	MON_FLD_VIRON01_BOSS
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
