ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
11	TRUE	0	150	30	20	145138	EJ_BioMan	500	10000	None
12	TRUE	0	150	20	15	145140	EJ_Knightsmell	500	15000	None
13	TRUE	0	150	10	7	145144	EJ_Jabberwock	500	15000	None
14	TRUE	0	150	10	7	145145	EJ_Ironmaiden	500	15000	None
15	TRUE	0	150	10	7	145146	EJ_GhostlyFather	500	15000	None
16	TRUE	0	150	10	5	145136	EJ_Jaq_Beholder	500	60000	None
21	TRUE	1	150	60	55	145138	EJ_BioMan	500	10000	None
22	TRUE	1	150	20	10	145140	EJ_Knightsmell	500	15000	None
23	TRUE	1	150	10	7	145144	EJ_Jabberwock	500	15000	None
24	TRUE	1	150	10	7	145145	EJ_Ironmaiden	500	15000	None
25	TRUE	1	150	10	7	145146	EJ_GhostlyFather	500	15000	None
26	TRUE	1	150	5	2	145136	EJ_Jaq_Beholder	500	60000	None
31	TRUE	2	150	35	20	145138	EJ_BioMan	500	10000	None
32	TRUE	2	150	15	10	145140	EJ_Knightsmell	500	15000	None
33	TRUE	2	150	10	7	145144	EJ_Jabberwock	500	15000	None
34	TRUE	2	150	10	7	145145	EJ_Ironmaiden	500	15000	None
35	TRUE	2	150	10	7	145146	EJ_GhostlyFather	500	15000	None
36	TRUE	2	150	10	5	145136	EJ_Jaq_Beholder	500	60000	None
