ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	104	640	576	11471	Monster_velociskel	500	5000	None
2	TRUE	0	105	40	36	11371	Monster_stegosaurus	500	5000	None
3	TRUE	0	105	40	36	11511	Monster_apatosaurus	500	5000	None
4	TRUE	0	105	40	36	11491	Monster_tyrannosaurus	500	5000	None
5	TRUE	0	105	40	36	11501	Monster_giganotosaurus	500	5000	None
6	FALSE	0	104	1	0	60130	Trigger_Fallenrock	50	9000	None
7	TRUE	0	105	10	3	20231	Monster_spinosaurus	500	10000	None
8	FALSE	0	105	2	0	11472	Monster_velociskel_Elite	500	900000	None
9	FALSE	0	105	2	0	11372	Monster_stegosaurus_Elite	500	900000	None
10	TRUE	0	105	20	10	12636	Monster_Farm_Honeybee	500	5000	None
11	TRUE	0	105	30	20	60172	Monster_AngryDino_Egg	500	1000	MON_ILLIER_EGG
12	TRUE	0	105	30	20	60172	Monster_AngryDino_Egg	500	1000	MON_ILLIER_EGG
13	TRUE	0	105	30	20	60172	Monster_AngryDino_Egg	500	1000	MON_ILLIER_EGG
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
