ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	97	200	200	11033	Monster_RustyMusescargotC	500	5000	None
2	TRUE	0	97	200	200	11031	Monster_MusescargotC	500	5000	None
3	TRUE	0	97	50	37	10841	Monster_GhostlyFriger	500	5000	None
4	TRUE	0	97	50	37	10901	Monster_Capella	500	5000	None
5	TRUE	0	98	80	55	10873	Monster_RustyEigleschivarlierGunner	500	5000	None
6	TRUE	0	98	80	55	10883	Monster_Rusty EigleschivarlierDefender	500	5000	None
7	TRUE	0	98	80	55	10863	Monster_RustyEigleschivarlierAttacker	500	5000	None
8	FALSE	0	97	1	0	60051	Trigger_Jaq3_Cask	50	20000	None
9	FALSE	0	98	50	40	11032	Monster_MusescargotC_Elite	500	150000	None
10	FALSE	0	98	50	40	10902	Monster_Capella_Elite	500	150000	None
11	FALSE	0	100	1	0	20176	Monster_WeirdKnight_Field	1000	1800000	MON_FIELD_SBOSS
12	FALSE	0	97	1	0	81004	Mission_TreasureMaiden	50	3600000	None
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
