AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Quest	<$>38963</>	Quest_item	<$>38963</>	25000	MastersOfDCR	Key	NO	0	FALSE	0	0	None	0	<$>38961</>	0	0	0	0	None	Manual	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Masters of Demon Chain Rush	None	None	None	0	0	FALSE	it_e_recallpendant	0	0	0	Quest	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>35096</>	SYS_item_column_yellow	0	<$>38960</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38962</>	1	25000	1	None	0	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	FALSE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Quest	<$>38963</>	Quest_item	<$>38963</>	25001	Key_silver	Key	NO	0	FALSE	0	0	None	0	<$>38965</>	0	0	0	0	None	Manual	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Silver key	None	None	None	0	0	FALSE	it_e_alqkey01	0	0	0	Quest	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>38963</>	SYS_item_column_yellow	0	<$>38964</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	25001	1.5	None	0	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	FALSE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Quest	<$>38963</>	Quest_item	<$>38963</>	25002	Key_red	Key	NO	0	FALSE	0	0	None	0	<$>38967</>	0	0	0	0	None	Manual	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Crimson key	None	None	None	0	0	FALSE	it_e_alqkey02	0	0	0	Quest	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>38963</>	SYS_item_column_yellow	0	<$>38966</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	25002	1.5	None	0	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	FALSE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Quest	<$>38963</>	Quest_item	<$>38963</>	25003	Key_blue	Key	NO	0	FALSE	0	0	None	0	<$>38969</>	0	0	0	0	None	Manual	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Blue key	None	None	None	0	0	FALSE	it_e_alqkey03	0	0	0	Quest	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>38963</>	SYS_item_column_yellow	0	<$>38968</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	25003	1.5	None	0	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	FALSE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Quest	<$>38963</>	Quest_item	<$>38963</>	25004	Key_gold	Key	NO	0	FALSE	0	0	None	0	<$>38971</>	0	0	0	0	None	Manual	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Gold key	None	None	None	0	0	FALSE	it_e_alqkey04	0	0	0	Quest	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>38963</>	SYS_item_column_yellow	0	<$>38970</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	25004	1.5	None	0	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	FALSE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Quest	<$>38963</>	Quest_item	<$>38963</>	25005	Key_green	Key	NO	0	FALSE	0	0	None	0	<$>38973</>	0	0	0	0	None	Manual	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Green key	None	None	None	0	0	FALSE	it_e_alqkey05	0	0	0	Quest	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>38963</>	SYS_item_column_yellow	0	<$>38972</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	25005	1.5	None	0	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	FALSE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Quest	<$>38963</>	Quest_item	<$>38963</>	25006	ScrollMap	Key	NO	0	FALSE	0	0	None	0	<$>38975</>	0	0	0	0	None	Manual	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Scroll Map	None	None	None	0	0	FALSE	it_e_scrollmap	0	0	0	Quest	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>38963</>	SYS_item_column_yellow	0	<$>38974</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	25006	1.5	None	0	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	FALSE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Quest	<$>38963</>	Quest_item	<$>38963</>	25007	QuestMilk	Key	NO	0	FALSE	0	0	None	0	<$>38977</>	0	0	0	0	None	Manual	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Fresh Milk	None	None	None	0	0	FALSE	it_e_milk	0	0	0	Quest	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>38963</>	SYS_item_column_yellow	0	<$>38976</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	25007	1.5	None	0	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	FALSE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Quest	<$>38963</>	Quest_item	<$>38963</>	25008	DBox	Key	NO	0	FALSE	0	0	None	0	<$>38979</>	0	0	0	0	None	Manual	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Detonator box	None	None	None	0	0	FALSE	it_e_dbox	0	0	0	Quest	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>38963</>	SYS_item_column_yellow	0	<$>38978</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	25008	1	None	0	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	FALSE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Quest	<$>38963</>	Quest_item	<$>38963</>	25009	Bloaterbox	Key	NO	0	FALSE	0	0	None	0	<$>38981</>	0	0	0	0	None	Manual	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Bloater box	None	None	None	0	0	FALSE	it_e_bloaterbox	0	0	0	Quest	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>38963</>	SYS_item_column_yellow	0	<$>38980</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	25009	0.5	None	0	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	FALSE	1	FALSE	0	None	0	0	0
