ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	150	20	10	19628	MON_CASILE01_A_1_NOR	500	6000	MON_AGGRESSIVE
2	TRUE	1	150	20	10	19629	MON_CASILE01_A_2_NOR	500	6000	MON_AGGRESSIVE
3	TRUE	2	150	20	10	19630	MON_CASILE01_A_3_NOR	500	6000	MON_AGGRESSIVE
4	TRUE	3	150	10	3	19633	MON_CASILE01_B_1_NOR1	300	20000	MON_CASILE01_B_1_NOR
5	TRUE	3	150	10	3	19634	MON_CASILE01_B_1_NOR2	300	20000	MON_CASILE01_B_1_NOR
6	TRUE	3	150	10	3	19635	MON_CASILE01_B_1_NOR3	300	20000	MON_CASILE01_B_1_NOR
7	TRUE	3	150	10	3	19636	MON_CASILE01_B_1_NOR4	300	20000	MON_CASILE01_B_1_NOR
8	TRUE	3	150	10	3	19637	MON_CASILE01_B_1_NOR5	300	20000	MON_CASILE01_B_1_NOR
9	TRUE	3	150	10	3	19638	MON_CASILE01_B_1_NOR6	300	20000	MON_CASILE01_B_1_NOR
10	TRUE	3	150	10	3	19639	MON_CASILE01_B_1_NOR7	300	20000	MON_CASILE01_B_1_NOR
11	TRUE	3	150	10	3	19640	MON_CASILE01_B_2_NOR1	300	20000	MON_CASILE01_B_2_NOR
12	TRUE	3	150	10	3	19641	MON_CASILE01_B_2_NOR2	300	20000	MON_CASILE01_B_2_NOR
13	TRUE	3	150	10	3	19642	MON_CASILE01_B_2_NOR3	300	20000	MON_CASILE01_B_2_NOR
14	TRUE	3	150	10	3	19643	MON_CASILE01_B_2_NOR4	300	20000	MON_CASILE01_B_2_NOR
15	TRUE	3	150	10	3	19644	MON_CASILE01_B_2_NOR5	300	20000	MON_CASILE01_B_2_NOR
16	TRUE	3	150	10	3	19645	MON_CASILE01_B_2_NOR6	300	20000	MON_CASILE01_B_2_NOR
17	TRUE	3	150	10	3	19646	MON_CASILE01_B_2_NOR7	300	20000	MON_CASILE01_B_2_NOR
18	TRUE	5	150	1	1	19208	Monster_patrol_soul	0	1	MON_WATCH_B_C
19	TRUE	6	150	1	1	19208	Monster_patrol_soul	0	1	MON_WATCH_B_C
20	TRUE	7	150	1	1	19208	Monster_patrol_soul	0	1	MON_WATCH_B_C
21	TRUE	8	150	1	1	19208	Monster_patrol_soul	0	1	MON_WATCH_B_C
22	TRUE	9	150	6	6	19208	Monster_patrol_soul	0	1	MON_PATTROL_B_C_L
23	TRUE	10	150	6	6	19208	Monster_patrol_soul	0	1	MON_PATTROL_B_C_R
300	FALSE	300	150	1	0	19625	MON_CASILE01_A_1_BOSS	1	1	MON_CASILE01_A_1_BOSS
301	FALSE	301	150	1	0	19626	MON_CASILE01_A_2_BOSS	1	1	MON_CASILE01_A_2_BOSS
302	FALSE	302	150	1	0	19627	MON_CASILE01_A_3_BOSS	1	1	MON_CASILE01_A_3_BOSS
