ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	GIG_FISHING_WARP_OUT	EntranceArrow2	330	FALSE	minimap_warpOut.bmp	None	OUTSIDE	<$>63933</>	4400	9491	25	GIG_FISHING_WARP_OUT	None
3	GIG_DIABLO	mamons	102	FALSE	minimap_npc.bmp	<$>64795</>	None	<$>64795</>	-14812	-4129	0	GIG_DIABLO_GAME	None
4	GIG_CAPIBARA_GAME_IN	COIM_BOYa	143	FALSE	minimap_npc.bmp	<$>64796</>	None	<$>64796</>	-19231	-3026	122	GIG_CAPIBARA_GAME_IN	None
5	GIG_CAPIBARA_GAME_OUT	WarpGigante	349	FALSE	None	None	None	<$>64797</>	-19553	-3784	-9	GIG_CAPIBARA_GAME_OUT	None
6	WARP_GIG_SWIM	COIM_SOLM2	337	FALSE	None	None	None	<$>10802</>	8008	7270	819	WARP_GIG_SWIM	None
7	WARP_GIG_OBSERVATORY	COIM_SOLM2	264	FALSE	None	None	None	<$>10802</>	-401	-2214	1949	WARP_GIG_OBSERVATORY	None
8	WARP_GIG_BEACH	COIM_SOLM2	270	FALSE	None	None	None	<$>10802</>	-14648	522	137	WARP_GIG_BEACH	None
11	SHOP_GIG_CITEM	COM_GIRLa2_1	168	FALSE	minimap_tool.bmp	None	None	<$>99958</>	4459	-1111	1949	SHOP_GIG_CITEM	<$>10799</>
14	TR_BTL_GIG01_2_WARP	EntranceArrow2	171	FALSE	minimap_warpOut.bmp	None	OUTSIDE	<$>63966</>	-25783	7013	39	TR_BTL_GIG01_2_WARP	None
15	GIG_FISHING_WARP_IN	COIM_SOLM	325	FALSE	None	None	None	<$>64798</>	4858	9107	180	GIG_FISHING_WARP_IN	None
17	GIG_FISHING	Rosablanca	270	FALSE	None	<$>64799</>	None	<$>64799</>	2344	10401	49	GIG_FISHING	None
18	GIG_PET_NPC	GIG_PET_NPC	184	FALSE	minimap_npc.bmp	<$>50382</>	None	<$>99794</>	-9602	-2514	168	NPC_GIG_PET_MAN	None
19	GOTO_HOTHOUSE	EntranceArrow2	276	FALSE	minimap_warpOut.bmp	<$>64800</>	OUTSIDE	<$>64800</>	-6632	3576	1684	GOTO_HOTHOUSE	None
