ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	trm_gatenpc1_2	npc_trm_Elcontroler	1	FALSE	None	None	None	<$>155377</>	-17342	19961	0	TRM_GATEEL02	None
2	trm_gatenpc2_2	npc_trm_Elcontroler	0	FALSE	None	None	None	<$>155377</>	-17353	-14037	0	TRM_GATEEL02	None
3	trm_gatenpc3_2	npc_trm_Elcontroler	358	FALSE	None	None	None	<$>155377</>	16654	-14035	0	TRM_GATEEL02	None
4	trm_gatenpc4_2	npc_trm_Elcontroler	356	FALSE	None	None	None	<$>155377</>	16656	19965	0	TRM_GATEEL02	None
5	trm_gatenpc5_2	npc_trm_Elcontroler	356	FALSE	None	None	None	<$>155377</>	50658	19961	0	TRM_GATEEL02	None
6	trm_gatenpc6_2	npc_trm_Elcontroler	356	FALSE	None	None	None	<$>155377</>	50657	-14037	0	TRM_GATEEL02	None
7	trm_gatenpc7_2	npc_trm_Elcontroler	363	FALSE	None	None	None	<$>155377</>	84664	-14028	0	TRM_GATEEL02	None
8	trm_gatenpc8_2	npc_trm_Elcontroler	356	FALSE	None	None	None	<$>155377</>	84660	19975	0	TRM_GATEEL02	None
9	trm_gatenpc9_2	npc_trm_Elcontroler	358	FALSE	None	None	None	<$>155377</>	118665	19961	0	TRM_GATEEL02	None
10	trm_gatenpc10_2	npc_trm_Elcontroler	358	FALSE	None	None	None	<$>155377</>	118660	-14039	0	TRM_GATEEL02	None
11	trm_gatenpc11_2	npc_trm_Elcontroler	0	FALSE	None	None	None	<$>155377</>	152660	-14037	0	TRM_GATEEL02	None
12	trm_gatenpc12_2	npc_trm_Elcontroler	355	FALSE	None	None	None	<$>155377</>	152665	19972	0	TRM_GATEEL02	None
20	TRM_MAZE_HELP	npc_well_golden_sign	1	FALSE	None	None	None	<$>64563</>	-17346	20093	0	TRM_MAZE_HELP02	None
25	MANAGER	Trigger_Black_None	0	FALSE	None	None	None	<$>111085</>	-18863	-13538	4	DUN_CLOCKTOWER03_MANAGER	None
