ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	150	12	5	151229	towergraciel_elboom2F	500	50000	MON_TOWERGRACIEL01_CALLMON
2	TRUE	0	150	18	10	151229	towergraciel_elboom2F	500	50000	MON_TOWERGRACIEL01_MOB
3	TRUE	1	150	5	0	151229	towergraciel_elboom2F	500	150000	MON_TOWERGRACIEL01_CALLMON
4	TRUE	2	150	8	4	151229	towergraciel_elboom2F	500	150000	MON_TOWERGRACIEL01_CALLMON
5	TRUE	0	150	12	5	151230	towergraciel_elboom2_2F	500	50000	MON_TOWERGRACIEL01_CALLMON
6	TRUE	0	150	18	10	151230	towergraciel_elboom2_2F	500	50000	MON_TOWERGRACIEL01_MOB
7	TRUE	1	150	5	0	151230	towergraciel_elboom2_2F	500	150000	MON_TOWERGRACIEL01_CALLMON
8	TRUE	2	150	8	4	151230	towergraciel_elboom2_2F	500	150000	MON_TOWERGRACIEL01_CALLMON
9	TRUE	0	150	12	5	151025	DKTVJPN02_elgoom	500	50000	MON_TOWERGRACIEL01_CALLMON
10	TRUE	0	150	18	10	151025	DKTVJPN02_elgoom	500	50000	MON_TOWERGRACIEL01_MOB
11	TRUE	1	150	5	0	151025	DKTVJPN02_elgoom	500	150000	MON_TOWERGRACIEL01_CALLMON
12	TRUE	2	150	8	4	151025	DKTVJPN02_elgoom	500	150000	MON_TOWERGRACIEL01_CALLMON
13	TRUE	3	150	4	0	151231	towergraciel_elgoomboss2F	50	900000	MON_TOWERGRACIEL01_MOB
