ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	1	150	10	9	55402	Mon_dun_einheri01_Normal01	700	7000	MON_DUN_EINHERI01_NORMAL
2	TRUE	2	150	10	9	55403	Mon_dun_einheri01_Normal02	700	7000	MON_DUN_EINHERI01_NORMAL
3	TRUE	1	150	10	9	55402	Mon_dun_einheri01_Normal01	700	7000	MON_DUN_EINHERI01_NORMAL
4	TRUE	2	150	10	9	55403	Mon_dun_einheri01_Normal02	700	7000	MON_DUN_EINHERI01_NORMAL
5	TRUE	1	150	10	9	55402	Mon_dun_einheri01_Normal01	700	7000	MON_DUN_EINHERI01_NORMAL
6	TRUE	2	150	10	9	55403	Mon_dun_einheri01_Normal02	700	7000	MON_DUN_EINHERI01_NORMAL
7	TRUE	1	150	10	9	55402	Mon_dun_einheri01_Normal01	700	7000	MON_DUN_EINHERI01_NORMAL
8	TRUE	2	150	10	9	55403	Mon_dun_einheri01_Normal02	700	7000	MON_DUN_EINHERI01_NORMAL
9	TRUE	1	150	10	9	55402	Mon_dun_einheri01_Normal01	700	7000	MON_DUN_EINHERI01_NORMAL
10	TRUE	2	150	10	9	55403	Mon_dun_einheri01_Normal02	700	7000	MON_DUN_EINHERI01_NORMAL
11	TRUE	1	150	10	9	55402	Mon_dun_einheri01_Normal01	700	7000	MON_DUN_EINHERI01_NORMAL
12	TRUE	2	150	10	9	55403	Mon_dun_einheri01_Normal02	700	7000	MON_DUN_EINHERI01_NORMAL
