ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	135	120	90	18005	Monster_AbyssWolf_02	700	7000	MON_BTL_ARM01_MON
2	TRUE	0	135	120	90	18007	Monster_AbyssBear_02	700	7000	MON_BTL_ARM01_MON
3	TRUE	1	135	120	90	18005	Monster_AbyssWolf_02	700	7000	MON_BTL_ARM01_MON
4	TRUE	1	135	120	90	18007	Monster_AbyssBear_02	700	7000	MON_BTL_ARM01_MON
5	TRUE	2	135	120	90	18005	Monster_AbyssWolf_02	700	7000	MON_BTL_ARM01_MON
6	TRUE	2	135	120	90	18007	Monster_AbyssBear_02	700	7000	MON_BTL_ARM01_MON
7	TRUE	3	135	120	90	18005	Monster_AbyssWolf_02	700	7000	MON_BTL_ARM01_MON
8	TRUE	3	135	120	90	18007	Monster_AbyssBear_02	700	7000	MON_BTL_ARM01_MON
9	TRUE	4	135	120	90	18005	Monster_AbyssWolf_02	700	7000	MON_BTL_ARM01_MON
10	TRUE	4	135	120	90	18007	Monster_AbyssBear_02	700	7000	MON_BTL_ARM01_MON
11	TRUE	5	135	120	90	18005	Monster_AbyssWolf_02	700	7000	MON_BTL_ARM01_MON
12	TRUE	5	135	120	90	18007	Monster_AbyssBear_02	700	7000	MON_BTL_ARM01_MON
13	TRUE	6	135	120	90	18005	Monster_AbyssWolf_02	700	7000	MON_BTL_ARM01_MON
14	TRUE	6	135	120	90	18007	Monster_AbyssBear_02	700	7000	MON_BTL_ARM01_MON
15	TRUE	7	135	120	90	18005	Monster_AbyssWolf_02	700	7000	MON_BTL_ARM01_MON
16	TRUE	7	135	120	90	18007	Monster_AbyssBear_02	700	7000	MON_BTL_ARM01_MON
17	TRUE	8	135	120	90	18005	Monster_AbyssWolf_02	700	7000	MON_BTL_ARM01_MON
18	TRUE	8	135	120	90	18007	Monster_AbyssBear_02	700	7000	MON_BTL_ARM01_MON
19	TRUE	9	135	120	90	18005	Monster_AbyssWolf_02	700	7000	MON_BTL_ARM01_MON
20	TRUE	9	135	120	90	18007	Monster_AbyssBear_02	700	7000	MON_BTL_ARM01_MON
21	FALSE	9	140	1	0	18001	Monster_Little_Bible	500	1800000	MON_ARM_LITTLEWOLF
22	FALSE	10	140	16	0	18028	Monster_Arm_Box	1000	10000	MON_MISSION_84
999	TRUE	9	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
